key,original,translation,context
CharPropInfo_0_能力_制造_兵器,Unlock Craft WeaponSkill after increasing Level.,,提升等级后解锁打造武器能力。
CharPropInfo_1_能力_制造_兵器,Increasing SkillLevel can craft higher quality Weapons.,,提升能力等级可以打造更高品质的武器。
CharPropInfo_2_能力_制造_兵器,Increasing SkillLevel can craft higher quality Weapons.,,提升能力等级可以打造更高品质的武器。
CharPropInfo_3_能力_制造_兵器,Increasing SkillLevel can craft higher quality Weapons.,,提升能力等级可以打造更高品质的武器。
CharPropInfo_4_能力_制造_兵器,Increasing SkillLevel can craft higher quality Weapons.,,提升能力等级可以打造更高品质的武器。
CharPropInfo_5_能力_制造_兵器,Craft WeaponLevel has reached Master.,,打造武器等级已达到登峰造极。
CharPropInfo_0_能力_制造_护甲,Unlock Craft ArmorSkill after increasing Level.,,提升等级后解锁制作防具能力。
CharPropInfo_1_能力_制造_护甲,Increasing SkillLevel can craft higher quality Armor.,,提升能力等级可以打造更高品质的防具。
CharPropInfo_2_能力_制造_护甲,Increasing SkillLevel can craft higher quality Armor.,,提升能力等级可以打造更高品质的防具。
CharPropInfo_3_能力_制造_护甲,Increasing SkillLevel can craft higher quality Armor.,,提升能力等级可以打造更高品质的防具。
CharPropInfo_4_能力_制造_护甲,Increasing SkillLevel can craft higher quality Armor.,,提升能力等级可以打造更高品质的防具。
CharPropInfo_5_能力_制造_护甲,Craft ArmorLevel has reached Master.,,制作防具等级已达到登峰造极。
CharPropInfo_0_能力_制造_食物,Unlock CookingSkill after increasing Level.,,提升等级后解锁烹饪食物能力。
CharPropInfo_1_能力_制造_食物,Increasing SkillLevel can cook higher quality Food.,,提升能力等级可以烹饪更高品质的食物。
CharPropInfo_2_能力_制造_食物,Increasing SkillLevel can cook higher quality Food.,,提升能力等级可以烹饪更高品质的食物。
CharPropInfo_3_能力_制造_食物,Increasing SkillLevel can cook higher quality Food.,,提升能力等级可以烹饪更高品质的食物。
CharPropInfo_4_能力_制造_食物,Increasing SkillLevel can cook higher quality Food.,,提升能力等级可以烹饪更高品质的食物。
CharPropInfo_5_能力_制造_食物,CookingLevel has reached Master.,,烹饪等级已达到登峰造极。
CharPropInfo_0_能力_制造_丹药,Unlock AlchemySkill after increasing Level.,,提升等级后解锁炼制药品能力。
CharPropInfo_1_能力_制造_丹药,Increasing SkillLevel can refine higher quality Medicine.,,提升能力等级可以炼制更高品质的药品。
CharPropInfo_2_能力_制造_丹药,Increasing SkillLevel can refine higher quality Medicine.,,提升能力等级可以炼制更高品质的药品。
CharPropInfo_3_能力_制造_丹药,Increasing SkillLevel can refine higher quality Medicine.,,提升能力等级可以炼制更高品质的药品。
CharPropInfo_4_能力_制造_丹药,Increasing SkillLevel can refine higher quality Medicine.,,提升能力等级可以炼制更高品质的药品。
CharPropInfo_5_能力_制造_丹药,AlchemyLevel has reached Master.,,炼制药品等级已达到登峰造极。
CharPropInfo_0_能力_制造_饰品,Unlock Craft ToolSkill after increasing Level.,,提升等级后解锁打造工具能力。
CharPropInfo_1_能力_制造_饰品,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_2_能力_制造_饰品,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_3_能力_制造_饰品,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_4_能力_制造_饰品,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_5_能力_制造_饰品,Craft ToolLevel has reached Master.,,打造工具等级已达到登峰造极。
CharPropInfo_0_能力_制造_合成,Unlock Craft ToolSkill after increasing Level.,,提升等级后解锁打造工具能力。
CharPropInfo_1_能力_制造_合成,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_2_能力_制造_合成,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_3_能力_制造_合成,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_4_能力_制造_合成,Increasing SkillLevel can craft higher quality Tools.,,提升能力等级可以打造更高品质的工具。
CharPropInfo_5_能力_制造_合成,Craft ToolLevel has reached Master.,,打造工具等级已达到登峰造极。
CharPropInfo_0_能力_鉴定_字画,"Used to Appraise unknown paintings and Calligraphy, Unlock this Skill after increasing Level.",,用于鉴定不知名绘画和字帖，提升等级后解锁该能力。
CharPropInfo_1_能力_鉴定_字画,"Used to Appraise unknown paintings and Calligraphy, increasing SkillLevel can Appraise higher Level paintings and Calligraphy.",,用于鉴定不知名绘画和字帖，提升能力等级可以鉴定更高等级的绘画和字帖。
CharPropInfo_2_能力_鉴定_字画,"Used to Appraise unknown paintings and Calligraphy, increasing SkillLevel can Appraise higher Level paintings and Calligraphy.",,用于鉴定不知名绘画和字帖，提升能力等级可以鉴定更高等级的绘画和字帖。
CharPropInfo_3_能力_鉴定_字画,"Used to Appraise unknown paintings and Calligraphy, increasing SkillLevel can Appraise higher Level paintings and Calligraphy.",,用于鉴定不知名绘画和字帖，提升能力等级可以鉴定更高等级的绘画和字帖。
CharPropInfo_4_能力_鉴定_字画,"Used to Appraise unknown paintings and Calligraphy, increasing SkillLevel can Appraise higher Level paintings and Calligraphy.",,用于鉴定不知名绘画和字帖，提升能力等级可以鉴定更高等级的绘画和字帖。
CharPropInfo_5_能力_鉴定_字画,"Skill has reached Master, can Appraise all unknown paintings and Calligraphy.",,能力已达到登峰造极，可以鉴定所有不知名绘画和字帖。
CharPropInfo_0_能力_鉴定_书籍,"Used to appraise nameless books, level up to unlock this skill.",,用于鉴定不知名书籍，提升等级后解锁该能力。
CharPropInfo_1_能力_鉴定_书籍,"Used to appraise nameless books, level up skill to appraise higher level books.",,用于鉴定不知名书籍，提升能力等级可以鉴定更高等级的书籍。
CharPropInfo_2_能力_鉴定_书籍,"Used to appraise nameless books, level up skill to appraise higher level books.",,用于鉴定不知名书籍，提升能力等级可以鉴定更高等级的书籍。
CharPropInfo_3_能力_鉴定_书籍,"Used to appraise nameless books, level up skill to appraise higher level books.",,用于鉴定不知名书籍，提升能力等级可以鉴定更高等级的书籍。
CharPropInfo_4_能力_鉴定_书籍,"Used to appraise nameless books, level up skill to appraise higher level books.",,用于鉴定不知名书籍，提升能力等级可以鉴定更高等级的书籍。
CharPropInfo_5_能力_鉴定_书籍,"Skill has reached master level, can appraise all nameless books.",,能力已达到登峰造极，可以鉴定所有不知名书籍。
CharPropInfo_0_能力_鉴定_古董,"Used to appraise nameless appliances and ornaments, level up to unlock this skill.",,用于鉴定不知名器具和摆件，提升等级后解锁该能力。
CharPropInfo_1_能力_鉴定_古董,"Used to appraise nameless appliances and ornaments, level up skill to appraise higher level appliances and ornaments.",,用于鉴定不知名器具和摆件，提升能力等级可以鉴定更高等级的器具和摆件。
CharPropInfo_2_能力_鉴定_古董,"Used to appraise nameless appliances and ornaments, level up skill to appraise higher level appliances and ornaments.",,用于鉴定不知名器具和摆件，提升能力等级可以鉴定更高等级的器具和摆件。
CharPropInfo_3_能力_鉴定_古董,"Used to appraise nameless appliances and ornaments, level up skill to appraise higher level appliances and ornaments.",,用于鉴定不知名器具和摆件，提升能力等级可以鉴定更高等级的器具和摆件。
CharPropInfo_4_能力_鉴定_古董,"Used to appraise nameless appliances and ornaments, level up skill to appraise higher level appliances and ornaments.",,用于鉴定不知名器具和摆件，提升能力等级可以鉴定更高等级的器具和摆件。
CharPropInfo_5_能力_鉴定_古董,"Skill has reached master level, can appraise all nameless appliances and ornaments.",,能力已达到登峰造极，可以鉴定所有不知名器具和摆件。
CharPropInfo_0_能力_鉴定_饰品,"Used to appraise nameless accessories, level up to unlock this skill.",,用于鉴定不知名饰品，提升等级后解锁该能力。
CharPropInfo_1_能力_鉴定_饰品,"Used to appraise nameless accessories, level up skill to appraise higher level accessories.",,用于鉴定不知名饰品，提升能力等级可以鉴定更高等级的饰品。
CharPropInfo_2_能力_鉴定_饰品,"Used to appraise nameless accessories, level up skill to appraise higher level accessories.",,用于鉴定不知名饰品，提升能力等级可以鉴定更高等级的饰品。
CharPropInfo_3_能力_鉴定_饰品,"Used to appraise nameless accessories, level up skill to appraise higher level accessories.",,用于鉴定不知名饰品，提升能力等级可以鉴定更高等级的饰品。
CharPropInfo_4_能力_鉴定_饰品,"Used to appraise nameless accessories, level up skill to appraise higher level accessories.",,用于鉴定不知名饰品，提升能力等级可以鉴定更高等级的饰品。
CharPropInfo_5_能力_鉴定_饰品,"Skill has reached master level, can appraise all nameless accessories.",,能力已达到登峰造极，可以鉴定所有不知名饰品。
CharPropInfo_0_能力_鉴定_丹药,"Used to appraise nameless medicines, level up to unlock this skill.",,用于鉴定不知名药物，提升等级后解锁该能力。
CharPropInfo_1_能力_鉴定_丹药,"Used to appraise nameless medicines, level up skill to appraise higher level medicines.",,用于鉴定不知名药物，提升能力等级可以鉴定更高等级的药物。
CharPropInfo_2_能力_鉴定_丹药,"Used to appraise nameless medicines, level up skill to appraise higher level medicines.",,用于鉴定不知名药物，提升能力等级可以鉴定更高等级的药物。
CharPropInfo_3_能力_鉴定_丹药,"Used to appraise nameless medicines, level up skill to appraise higher level medicines.",,用于鉴定不知名药物，提升能力等级可以鉴定更高等级的药物。
CharPropInfo_4_能力_鉴定_丹药,"Used to appraise nameless medicines, level up skill to appraise higher level medicines.",,用于鉴定不知名药物，提升能力等级可以鉴定更高等级的药物。
CharPropInfo_5_能力_鉴定_丹药,"Skill has reached master level, can appraise all nameless medicines.",,能力已达到登峰造极，可以鉴定所有不知名药物。
CharPropInfo_0_能力_市井_暗取,Level up skill to increase steal success rate.,,提升能力等级可以提高暗取成功率。
CharPropInfo_1_能力_市井_暗取,Level up skill to increase steal success rate.,,提升能力等级可以提高暗取成功率。
CharPropInfo_2_能力_市井_暗取,Level up skill to increase steal success rate.,,提升能力等级可以提高暗取成功率。
CharPropInfo_3_能力_市井_暗取,Level up skill to increase steal success rate.,,提升能力等级可以提高暗取成功率。
CharPropInfo_4_能力_市井_暗取,Level up skill to increase steal success rate.,,提升能力等级可以提高暗取成功率。
CharPropInfo_5_能力_市井_暗取,"Steal skill has reached master level, no need to level up.",,暗取能力已达到登峰造极，无需提升。
CharPropInfo_0_能力_市井_点穴,Level up skill to increase immobilize success rate.,,提升能力等级可以提高点穴成功率。
CharPropInfo_1_能力_市井_点穴,Level up skill to increase immobilize success rate.,,提升能力等级可以提高点穴成功率。
CharPropInfo_2_能力_市井_点穴,Level up skill to increase immobilize success rate.,,提升能力等级可以提高点穴成功率。
CharPropInfo_3_能力_市井_点穴,Level up skill to increase immobilize success rate.,,提升能力等级可以提高点穴成功率。
CharPropInfo_4_能力_市井_点穴,Level up skill to increase immobilize success rate.,,提升能力等级可以提高点穴成功率。
CharPropInfo_5_能力_市井_点穴,"Immobilize skill has reached master level, no need to level up.",,点穴能力已达到登峰造极，无需提升。
CharPropInfo_0_能力_市井_下毒,Level up skill to increase poison success rate.,,提升能力等级可以提高下毒成功率。
CharPropInfo_1_能力_市井_下毒,Level up skill to increase poison success rate.,,提升能力等级可以提高下毒成功率。
CharPropInfo_2_能力_市井_下毒,Level up skill to increase poison success rate.,,提升能力等级可以提高下毒成功率。
CharPropInfo_3_能力_市井_下毒,Level up skill to increase poison success rate.,,提升能力等级可以提高下毒成功率。
CharPropInfo_4_能力_市井_下毒,Level up skill to increase poison success rate.,,提升能力等级可以提高下毒成功率。
CharPropInfo_5_能力_市井_下毒,"Poison skill has reached master level, no need to level up.",,下毒能力已达到登峰造极，无需提升。
CharPropInfo_0_能力_市井_机关,"Used to crack machinery (boxes, doors, etc.), level up to unlock this skill.",,用于破解机关（箱子、门等），提升等级后解锁该能力。
CharPropInfo_1_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",,用于破解机关，提升能力等级可以破解更高等级的机关。
CharPropInfo_2_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",,用于破解机关，提升能力等级可以破解更高等级的机关。
CharPropInfo_3_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",,用于破解机关，提升能力等级可以破解更高等级的机关。
CharPropInfo_4_能力_市井_机关,"Used to crack machinery, level up skill to crack higher level machinery.",,用于破解机关，提升能力等级可以破解更高等级的机关。
CharPropInfo_5_能力_市井_机关,"Machinery skill has reached master level, can crack all machinery.",,机关能力已达到登峰造极，可以破解所有机关。
CharPropInfo_0_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,,提升能力等级可以提高突袭的成功率和伤害效果。
CharPropInfo_1_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,,提升能力等级可以提高突袭的成功率和伤害效果。
CharPropInfo_2_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,,提升能力等级可以提高突袭的成功率和伤害效果。
CharPropInfo_3_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,,提升能力等级可以提高突袭的成功率和伤害效果。
CharPropInfo_4_能力_市井_突袭,Level up skill to increase ambush success rate and damage effect.,,提升能力等级可以提高突袭的成功率和伤害效果。
CharPropInfo_5_能力_市井_突袭,"Ambush skill has reached master level, no need to level up.",,突袭能力已达到登峰造极，无需提升。
CharPropInfo_0_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up to unlock this skill.",,用于解锁事件触发条件或解锁事件选项，提升等级后可解锁该能力。
CharPropInfo_1_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",,用于解锁事件触发条件或解锁事件选项，提升能力等级可以解锁更多事件。
CharPropInfo_2_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",,用于解锁事件触发条件或解锁事件选项，提升能力等级可以解锁更多事件。
CharPropInfo_3_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",,用于解锁事件触发条件或解锁事件选项，提升能力等级可以解锁更多事件。
CharPropInfo_4_能力_生存_口才,"Used to unlock event trigger conditions or event options, level up skill to unlock more events.",,用于解锁事件触发条件或解锁事件选项，提升能力等级可以解锁更多事件。
CharPropInfo_5_能力_生存_口才,"Skill has reached master level, can unlock all events.",,能力已达到登峰造极，可以解锁全部事件。
CharPropInfo_0_能力_生存_经商,"When trading with other characters, the value of your items increases additionally, level up to unlock this skill.",,与其他角色交易或易物时，自身物品价值额外提升，提升等级后解锁该能力。
CharPropInfo_1_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 5%.",,与其他角色交易或易物时，自身物品价值额外提升5%。
CharPropInfo_2_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 10%.",,与其他角色交易或易物时，自身物品价值额外提升10%。
CharPropInfo_3_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 20%.",,与其他角色交易或易物时，自身物品价值额外提升20%。
CharPropInfo_4_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 30%.",,与其他角色交易或易物时，自身物品价值额外提升30%。
CharPropInfo_5_能力_生存_经商,"When trading with other characters, the value of your items increases additionally by 40%.",,与其他角色交易或易物时，自身物品价值额外提升40%。
CharPropInfo_0_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,,提升能力等级可以提高发现隐藏场景的概率。
CharPropInfo_1_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,,提升能力等级可以提高发现隐藏场景的概率。
CharPropInfo_2_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,,提升能力等级可以提高发现隐藏场景的概率。
CharPropInfo_3_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,,提升能力等级可以提高发现隐藏场景的概率。
CharPropInfo_4_能力_生存_探索,Level up skill to increase the probability of discovering hidden scenes.,,提升能力等级可以提高发现隐藏场景的概率。
CharPropInfo_5_能力_生存_探索,"Explore skill has reached master level, no need to level up.",,探索能力已达到登峰造极，无需提升。
CharPropInfo_0_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.",,提升能力等级可以提高角色在大地图的移动速度，节约时间。
CharPropInfo_1_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.",,提升能力等级可以提高角色在大地图的移动速度，节约时间。
CharPropInfo_2_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.",,提升能力等级可以提高角色在大地图的移动速度，节约时间。
CharPropInfo_3_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.",,提升能力等级可以提高角色在大地图的移动速度，节约时间。
CharPropInfo_4_能力_生存_识图,"Level up skill to increase character's movement speed on the world map, saving time.",,提升能力等级可以提高角色在大地图的移动速度，节约时间。
CharPropInfo_5_能力_生存_识图,"Pathfinding skill has reached master level, no need to level up.",,识图能力已达到登峰造极，无需提升。
CharPropInfo_0_能力_生存_驯兽,"Increase pet attribute bonus, level up to unlock this skill.",,提升宠物属性加成，提升等级后可解锁该能力。
CharPropInfo_1_能力_生存_驯兽,"Pet HP increases by 20%, attack increases by 20%, defense increases by 20%, and movement speed on the world map increases when the pet follows.",,宠物生命提升20%、攻击增加20%、防御增加20%，宠物跟随时提升大地图移动速度。
CharPropInfo_2_能力_生存_驯兽,"Pet HP increases by 40%, Attack increases by 40%, Defense increases by 40%, and the pet's movement speed on the large map increases when following.",,宠物生命提升40%、攻击增加40%、防御增加40%，宠物跟随时提升大地图移动速度。
CharPropInfo_3_能力_生存_驯兽,"Pet HP increases by 60%, Attack increases by 60%, Defense increases by 60%, and the pet's movement speed on the large map increases when following.",,宠物生命提升60%、攻击增加60%、防御增加60%，宠物跟随时提升大地图移动速度。
CharPropInfo_4_能力_生存_驯兽,"Pet HP increases by 80%, Attack increases by 80%, Defense increases by 80%, and the pet's movement speed on the large map increases when following.",,宠物生命提升80%、攻击增加80%、防御增加80%，宠物跟随时提升大地图移动速度。
CharPropInfo_5_能力_生存_驯兽,"Pet HP increases by 100%, Attack increases by 100%, Defense increases by 100%, and the pet's movement speed on the large map increases when following.",,宠物生命提升100%、攻击增加100%、防御增加100%，宠物跟随时提升大地图移动速度。
AbilityLevel_0,Untrained,,一窍不通
AbilityLevel_1,Beginner,,<#68cf24>初窥门径</color>
AbilityLevel_2,Intermediate,,<#00c6f3>一知半解</color>
AbilityLevel_3,Advance,,<#c851ff>融会贯通</color>
AbilityLevel_4,Expert,,<#d09a09>炉火纯青</color>
AbilityLevel_5,Master,,<#d64810>登峰造极</color>
ABilityLevel_0,Untrained,,一窍不通
ABilityLevel_1,Beginner,,<#68cf24>(初窥门径)</color>
ABilityLevel_2,Intermediate,,<#00c6f3>(一知半解)</color>
ABilityLevel_3,Advance,,<#c851ff>(融会贯通)</color>
ABilityLevel_4,Expert,,<#d09a09>(炉火纯青)</color>
ABilityLevel_5,Master,,<#d64810>(登峰造极)</color>
AbilityLevel_Up,%s%<#ff822f>{0}</color>Skill has been upgraded to <#ff5555>{1}</color>,,%s%<#ff822f>{0}</color>能力提升至<#ff5555>{1}</color>
CharacterMainProp_Up,%s%{0}{1}+{2},,%s%{0}{1}+{2}
CharPropName_名声级别,Fame Level,,名声级别
CharPropName_名声经验,Fame,,名声
RepLevel_0,Nobody,,默默无闻
RepLevel_1,Recognized,,有所耳闻
RepLevel_2,Well-known,,小有名气
RepLevel_3,Reputable,,声名鹊起
RepLevel_4,Rising Star,,后起之秀
RepLevel_5,Famous,,闻名遐迩
RepLevel_6,Acclaimed,,如雷贯耳
RepLevel_7,Prominence,,声名赫赫
RepLevel_8,Revered,,举世闻名
RepLevel_9,Historical,,震古烁今
RepLevel_10,Legendary,,垂名青史
RepLevel_LevelUp,The Fame of {0} has reached {1},,{0}的名声达到了{1}
ItemUseCheckFailed_CantUse,%c%This item cannot be used,,%c%此物品无法使用
ItemUseCheckFailed_CompareDataNotMatched,%c%The current character does not meet the conditions for using the item,,%c%当前角色不满足物品的使用条件
ItemUseCheckFailed_NotValid,%c%Invalid item,,%c%物品无效
CompareData_性别_Equal_1,For males only,,仅限男性
CompareData_性别_Unequal_1,For non-males only,,仅限非男性
CompareData_等级_BiggerOrEqual,Need to reach level {0},,需要达到{0}级
CompareData_Generic_Equal,Character {0} equals {1},,角色{0}等于{1}
CompareData_Generic_Unequal,Character {0} cannot be {1},,角色{0}不能是{1}
CompareData_Generic_Bigger,Character{0}>{1},,角色{0}>{1}
CompareData_Generic_BiggerOrEqual,Character{0}≥{1},,角色{0}≥{1}
CompareData_Generic_Smaller,Character{0}＜{1},,角色{0}＜{1}
CompareData_Generic_SmallerOrEqual,Character{0}≤{1},,角色{0}≤{1}
,,,
