key,original,translation,context
BH_Desc_5800014,"Our gang is currently lacking Side, please gang members collect them quickly.",,"帮派现在缺乏菜肴,请帮内人员速速收集。"
BH_Desc_5800015,"Our gang is currently lacking Medicine, please gang members collect them quickly.",,"帮派现在缺乏药品,请帮内人员速速收集。"
BH_Desc_5800016,"Our gang is currently lacking Herb, please gang members collect them quickly.",,"帮派现在缺乏药材,请帮内人员速速收集。"
BH_Desc_5800017,"Our gang is currently lacking Bug, please gang members collect them quickly.",,"帮派现在缺乏虫子,请帮内人员速速收集。"
BH_Desc_5800018,"Our gang is currently lacking Toxic, please gang members collect them quickly.",,"帮派现在缺乏毒物,请帮内人员速速收集。"
BH_Desc_5800019,"Our gang is currently lacking Weapon, please gang members collect them quickly.",,"帮派现在缺乏武器,请帮内人员速速收集。"
BH_Desc_5800020,"Our gang is currently lacking armor, please gang members collect them quickly.",,"帮派现在缺乏护甲,请帮内人员速速收集。"
BH_Desc_5800021,"Our gang is currently lacking Throwing, please gang members collect them quickly.",,"帮派现在缺乏暗器,请帮内人员速速收集。"
BH_Desc_5800022,"Our gang is currently lacking Food, please gang members collect them quickly.",,"帮派现在缺乏食物,请帮内人员速速收集。"
BH_Desc_5800023,"Our gang is currently lacking Side, please gang members collect them quickly.",,"帮派现在缺乏菜肴,请帮内人员速速收集。"
BH_Desc_5800024,"Our gang is currently lacking Medicine, please gang members collect them quickly.",,"帮派现在缺乏药品,请帮内人员速速收集。"
BH_Desc_5800025,"Our gang is currently lacking Herb, please gang members collect them quickly.",,"帮派现在缺乏药材,请帮内人员速速收集。"
BH_Desc_5800026,"Our gang is currently lacking Bug, please gang members collect them quickly.",,"帮派现在缺乏虫子,请帮内人员速速收集。"
BH_Desc_5800027,"Our gang is currently lacking Toxic, please gang members collect them quickly.",,"帮派现在缺乏毒物,请帮内人员速速收集。"
BH_Desc_5800028,"Our gang is currently lacking Weapon, please gang members collect them quickly.",,"帮派现在缺乏武器,请帮内人员速速收集。"
BH_Desc_5800029,"Our gang is currently lacking armor, please gang members collect them quickly.",,"帮派现在缺乏护甲,请帮内人员速速收集。"
BH_Desc_5800030,"Our gang is currently lacking Throwing, please gang members collect them quickly.",,"帮派现在缺乏暗器,请帮内人员速速收集。"
BH_Desc_5800031,"Our gang is currently lacking Food, please gang members collect them quickly.",,"帮派现在缺乏食物,请帮内人员速速收集。"
BH_Desc_5800032,"Our gang is currently lacking Side, please gang members collect them quickly.",,"帮派现在缺乏菜肴,请帮内人员速速收集。"
BH_Desc_5800033,"Our gang is currently lacking Medicine, please gang members collect them quickly.",,"帮派现在缺乏药品,请帮内人员速速收集。"
BH_Desc_5800034,"Our gang is currently lacking Herb, please gang members collect them quickly.",,"帮派现在缺乏药材,请帮内人员速速收集。"
BH_Desc_5800035,"Our gang is currently lacking Bug, please gang members collect them quickly.",,"帮派现在缺乏虫子,请帮内人员速速收集。"
BH_Desc_5800036,"Our gang is currently lacking Toxic, please gang members collect them quickly.",,"帮派现在缺乏毒物,请帮内人员速速收集。"
BH_Desc_5800037,"The Crime Investigation Bureau has recently arrested many of our brothers, avenge our brothers!",,神捕门的人最近抓了我们很多兄弟，为兄弟们报仇！
BH_Desc_5800038,"The Crime Investigation Bureau has recently arrested many of our brothers, avenge our brothers!",,神捕门的人最近抓了我们很多兄弟，为兄弟们报仇！
BH_Desc_5800039,"Luo Qianxue has recently arrested many of our brothers, avenge our brothers!",,洛千雪最近抓了我们很多兄弟，为兄弟们报仇！
BH_Desc_5800040,"Qiu Zhimo has recently arrested many of our brothers, avenge our brothers!",,裘之墨最近抓了我们很多兄弟，为兄弟们报仇！
BH_Desc_5800041,"Luo Tianxiong has recently arrested many of our brothers, avenge our brothers!",,洛天雄最近抓了我们很多兄弟，为兄弟们报仇！
BH_Desc_6500001,"Our school is currently lacking Weapon, please school members collect them quickly.",,"门内现在缺乏武器,请门内人员速速收集。"
BH_Desc_6500002,"Our school is currently lacking armor, please school members collect them quickly.",,"门内现在缺乏护甲,请门内人员速速收集。"
BH_Desc_6500003,"Our school is currently lacking Fruit, please school members collect them quickly.",,"门内现在缺乏水果,请门内人员速速收集。"
BH_Desc_6500004,"Our school is currently lacking Medicine, please school members collect them quickly.",,"门内现在缺乏药品,请门内人员速速收集。"
BH_Desc_6500005,"Our school is currently lacking - wine, please school members collect them quickly.",,"门内现在缺乏-酒,请门内人员速速收集。"
BH_Desc_6500006,"Our school is currently lacking Weapon, please school members collect them quickly.",,"门内现在缺乏武器,请门内人员速速收集。"
BH_Desc_6500007,"Our school is currently lacking armor, please school members collect them quickly.",,"门内现在缺乏护甲,请门内人员速速收集。"
BH_Desc_6500008,"Our school is currently lacking Fruit, please school members collect them quickly.",,"门内现在缺乏水果,请门内人员速速收集。"
BH_Desc_6500009,"Our school is currently lacking Medicine, please school members collect them quickly.",,"门内现在缺乏药品,请门内人员速速收集。"
BH_Desc_6500010,"Our school is currently lacking - wine, please school members collect them quickly.",,"门内现在缺乏-酒,请门内人员速速收集。"
BH_Desc_6500011,"Nest of Swallow has been committing crimes frequently recently, those with Skill in the school, go quickly!",,燕子窝最近作案频繁，门内有能力的人员速速前往！
BH_Desc_6500012,"Nest of Swallow has been committing crimes frequently recently, those with Skill in the school, go quickly!",,燕子窝最近作案频繁，门内有能力的人员速速前往！
BH_Desc_6500013,"It is heard that Bu Juechen of Nest of Swallow has been committing crimes frequently recently, those with Skill in the school, go quickly!",,听闻燕子窝的步绝尘最近作案频繁，门内有能力的人员速速前往！
BH_Desc_6500014,"It is heard that Hua Qingqing of Nest of Swallow has been committing crimes frequently recently, those with Skill in the school, go quickly!",,听闻燕子窝的华青青最近作案频繁，门内有能力的人员速速前往！
BH_Desc_6500015,"Tomb Raider Sect has been committing crimes frequently recently, those with Skill in the school, go quickly!",,摸金门最近作案频繁，门内有能力的人员速速前往！
BH_Desc_6500016,"Tomb Raider Sect has been committing crimes frequently recently, those with Skill in the school, go quickly!",,摸金门最近作案频繁，门内有能力的人员速速前往！
BH_Desc_6500017,"It is heard that Ming Bufan of Tomb Raider Sect has been committing crimes frequently recently, those with Skill in the school, go quickly!",,听闻摸金门的命不凡最近作案频繁，门内有能力的人员速速前往！
BH_Desc_6500018,"Recently, many people have spotted a ""thief"" in Daliang City, please school members go and arrest him quickly!",,近日多人发现“偷盗者”出现在大梁城内，请门人前往速速缉拿！
BH_Desc_6500019,"Recently, many people have spotted a ""great river and sea thief"" in Daliang City, please school members go and arrest him quickly!",,近日多人发现“江洋大盗”出现在大梁城内，请门人前往速速缉拿！
BH_Desc_6500020,"Recently, many people have spotted a ""flower picking thief"" in Daliang City, please school members go and arrest him quickly!",,近日多人发现“采花大盗”出现在大梁城内，请门人前往速速缉拿！
BH_Desc_6500021,"A spy from Daliang City reported that a wanted criminal known as ""Human Granny"" has appeared in the city, please school members go and arrest her quickly!",,大梁城探子回报，城内出现人称“人伢婆”的通缉犯，请门人前往速速缉拿！
BH_Desc_6500022,"A spy from Chuxiang City reported that a wanted criminal known as ""Grass on the Fly"" has appeared in the city, please school members go and arrest him quickly!",,楚襄城探子回报，城内出现人称“草上飞”的通缉犯，请门人前往速速缉拿！
BH_Desc_6500023,"A spy from Lin'an City reported that a wanted criminal known as ""Broken Precept Monk"" has appeared in the city, please school members go and arrest him quickly!",,霖安城探子回报，城内出现人称“破戒僧”的通缉犯，请门人前往速速缉拿！
BH_Desc_6500024,"The scout from Chuxiang City reports that a wanted criminal known as ""One-eyed Dragon"" has appeared in the city. Sect members, please apprehend him immediately!",,楚襄城探子回报，城内出现人称“独眼龙”的通缉犯，请门人前往速速缉拿！
BH_Desc_6500025,"The scout from Lin'an City reports that a wanted criminal known as ""Kunlun Slave"" has appeared in the city. Sect members, please apprehend him immediately!",,霖安城探子回报，城内出现人称“昆仑奴”的通缉犯，请门人前往速速缉拿！
BH_Desc_6500026,"The scout from Daliang City reports that a wanted criminal known as ""Cultist"" has appeared in the city. Sect members, please apprehend him immediately!",,大梁城探子回报，城内出现人称“邪教徒”的通缉犯，请门人前往速速缉拿！
BH_Desc_40000001,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_40000002,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_40000003,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_40000004,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_40000005,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_40000006,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_40000007,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_40000008,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_40000009,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_40000010,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_40000011,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_40000012,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_40000013,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_40000014,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_40000015,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_40000016,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_40000017,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_40000018,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_40000019,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_40000020,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_40000021,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_40000022,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_40000023,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_40000024,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_40000025,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_40000026,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_40000027,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_40000028,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_40000029,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_40000030,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_40000031,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_40000032,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_40000033,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_40000034,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_40000035,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_40000036,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_40000037,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_40000038,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_40000039,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_40000040,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_40000041,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_40000042,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_40000043,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_40000044,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_40000045,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_40000046,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_40000047,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_40000048,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_40000049,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_40000050,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_40000051,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_40000052,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_40000053,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_40000054,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_40000055,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_40000056,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_40000057,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_40000058,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_40000059,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_40000060,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_20000001,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_20000002,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_20000003,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_20000004,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_20000005,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_20000006,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_20000007,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_20000008,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_20000009,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_20000010,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_20000011,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_20000012,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_20000013,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_20000014,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_20000015,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_20000016,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_20000017,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_20000018,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_20000019,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_20000020,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_20000021,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_20000022,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_20000023,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_20000024,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_20000025,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_20000026,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_20000027,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_20000028,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_20000029,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_20000030,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_20000031,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_20000032,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_20000033,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_20000034,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_20000035,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_20000036,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_20000037,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_20000038,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_20000039,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_20000040,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_20000041,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_20000042,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_20000043,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_20000044,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_20000045,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_20000046,The merchants in the city are buying Weapon at a high price.,,城内商贩高价收购武器。
BH_Desc_20000047,The merchants in the city are buying Armor at a high price.,,城内商贩高价收购护甲。
BH_Desc_20000048,Merchants in the city are buying Food at high prices.,,城内商贩高价收购食物。
BH_Desc_20000049,The merchants in the city are buying Side at a high price.,,城内商贩高价收购菜肴。
BH_Desc_20000050,The merchants in the city are buying Fruit at a high price.,,城内商贩高价收购水果。
BH_Desc_20000051,The merchants in the city are buying Medicine at a high price.,,城内商贩高价收购药品。
BH_Desc_20000052,The merchants in the city are buying Aquatic at a high price.,,城内商贩高价收购水产。
BH_Desc_20000053,The merchants in the city are buying Ore at a high price.,,城内商贩高价收购矿石。
BH_Desc_20000054,The merchants in the city are buying - Wine at a high price.,,城内商贩高价收购-酒。
BH_Desc_20000055,The merchants in the city are buying Wood at a high price.,,城内商贩高价收购木材。
BH_Desc_20000056,The merchants in the city are buying Herb at a high price.,,城内商贩高价收购药材。
BH_Desc_20000057,Merchants in the city are buying Bug at a high price.,,城内商贩高价收购虫子。
BH_Desc_20000058,Merchants in the city are buying Toxic at a high price.,,城内商贩高价收购毒物。
BH_Desc_20000059,Merchants in the city are buying Toy at a high price.,,城内商贩高价收购玩具。
BH_Desc_20000060,Merchants in the city are buying Ornament at a high price.,,城内商贩高价收购摆件。
BH_Desc_20000061,"The thieves in the Horse King Cave have been extremely arrogant lately. Martial artists, please go and punish them!",,马王洞内的贼人最近异常嚣张，请武林人士前去制裁！
BH_Desc_20000062,"The thieves in the Horse King Cave have been extremely arrogant lately. Martial artists, please go and punish them!",,马王洞内的贼人最近异常嚣张，请武林人士前去制裁！
BH_Desc_20000063,"The ""Horse King"" in the Horse King Cave has been extremely arrogant lately. Martial artists, please go and punish him!",,马王洞内的“马王爷”最近异常嚣张，请武林人士前去制裁！
BH_Desc_7100001,"The Sword Pavilion urgently needs Weapon, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需武器，请剑阁弟子速速搜集。
BH_Desc_7100002,"The Sword Pavilion urgently needs armor, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需护甲，请剑阁弟子速速搜集。
BH_Desc_7100003,"The Sword Pavilion urgently needs Fruit, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水果，请剑阁弟子速速搜集。
BH_Desc_7100004,"The Sword Pavilion urgently needs Medicine, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药品，请剑阁弟子速速搜集。
BH_Desc_7100005,"The Sword Pavilion urgently needs Aquatic, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水产，请剑阁弟子速速搜集。
BH_Desc_7100006,"The Sword Pavilion urgently needs Ore, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需矿石，请剑阁弟子速速搜集。
BH_Desc_7100007,"The Sword Pavilion urgently needs Wood, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需木材，请剑阁弟子速速搜集。
BH_Desc_7100008,"The Sword Pavilion urgently needs Herb, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药材，请剑阁弟子速速搜集。
BH_Desc_7100009,"The Sword Pavilion urgently needs Ornament, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需摆件，请剑阁弟子速速搜集。
BH_Desc_7100010,"The Sword Pavilion urgently needs Weapon, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需武器，请剑阁弟子速速搜集。
BH_Desc_7100011,"The Sword Pavilion urgently needs armor, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需护甲，请剑阁弟子速速搜集。
BH_Desc_7100012,"The Sword Pavilion urgently needs Fruit, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水果，请剑阁弟子速速搜集。
BH_Desc_7100013,"The Sword Pavilion urgently needs Medicine, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药品，请剑阁弟子速速搜集。
BH_Desc_7100014,"The Sword Pavilion urgently needs Aquatic, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水产，请剑阁弟子速速搜集。
BH_Desc_7100015,"The Sword Pavilion urgently needs Ore, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需矿石，请剑阁弟子速速搜集。
BH_Desc_7100016,"The Sword Pavilion urgently needs Wood, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需木材，请剑阁弟子速速搜集。
BH_Desc_7100017,"The Sword Pavilion urgently needs Herb, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药材，请剑阁弟子速速搜集。
BH_Desc_7100018,"The Sword Pavilion urgently needs Ornament, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需摆件，请剑阁弟子速速搜集。
BH_Desc_7100019,"The Sword Pavilion urgently needs Weapon, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需武器，请剑阁弟子速速搜集。
BH_Desc_7100020,"The Sword Pavilion urgently needs armor, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需护甲，请剑阁弟子速速搜集。
BH_Desc_7100021,"The Sword Pavilion urgently needs Fruit, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水果，请剑阁弟子速速搜集。
BH_Desc_7100022,"The Sword Pavilion urgently needs Medicine, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药品，请剑阁弟子速速搜集。
BH_Desc_7100023,"The Sword Pavilion urgently needs Aquatic, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水产，请剑阁弟子速速搜集。
BH_Desc_7100024,"The Sword Pavilion urgently needs Ore, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需矿石，请剑阁弟子速速搜集。
BH_Desc_7100025,"The Sword Pavilion urgently needs Wood, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需木材，请剑阁弟子速速搜集。
BH_Desc_7100026,"The Sword Pavilion urgently needs Herb, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药材，请剑阁弟子速速搜集。
BH_Desc_7100027,"The Sword Pavilion urgently needs Ornament, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需摆件，请剑阁弟子速速搜集。
BH_Desc_7100028,"The Sword Pavilion urgently needs Weapon, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需武器，请剑阁弟子速速搜集。
BH_Desc_7100029,"The Sword Pavilion urgently needs armor, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需护甲，请剑阁弟子速速搜集。
BH_Desc_7100030,"The Sword Pavilion urgently needs Fruit, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水果，请剑阁弟子速速搜集。
BH_Desc_7100031,"The Sword Pavilion urgently needs Medicine, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药品，请剑阁弟子速速搜集。
BH_Desc_7100032,"The Sword Pavilion urgently needs Aquatic, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需水产，请剑阁弟子速速搜集。
BH_Desc_7100033,"The Sword Pavilion urgently needs Ore, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需矿石，请剑阁弟子速速搜集。
BH_Desc_7100034,"The Sword Pavilion urgently needs Wood, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需木材，请剑阁弟子速速搜集。
BH_Desc_7100035,"The Sword Pavilion urgently needs Herb, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需药材，请剑阁弟子速速搜集。
BH_Desc_7100036,"The Sword Pavilion urgently needs Ornament, disciples of the Sword Pavilion, please collect them quickly.",,剑阁现在急需摆件，请剑阁弟子速速搜集。
BH_Desc_7100037,"The thieves in the Horse King Cave have been extremely arrogant lately. Disciples of the Sword Pavilion, please go and punish them!",,马王洞内的贼人最近异常嚣张，请剑阁弟子前去制裁！
BH_Desc_7100038,"The thieves in the Horse King Cave have been extremely arrogant lately. Disciples of the Sword Pavilion, please go and punish them!",,马王洞内的贼人最近异常嚣张，请剑阁弟子前去制裁！
BH_Desc_7100039,"The ""Horse King"" in the Horse King Cave has been extremely arrogant lately. Disciples of the Sword Pavilion, please go and punish him!",,马王洞内的“马王爷”最近异常嚣张，请剑阁弟子前去制裁！
skip,,,新版悬赏
skip,,,新版悬赏
skip,,,新版悬赏
skip,,,新版悬赏
BH_Title_1010016,Wolf Trouble,,野狼祸患
BH_Title_1010017,Food Shortage,,粮食短缺
BH_Title_1010021,Wolf Trouble,,野狼祸患
BH_Title_1010025,Punish the Evil,,惩戒恶人
BH_Title_1010026,Punish the Evil,,惩戒恶人
BH_Title_30000057,Hunt the Wolf King·Xiao Yue,,捕杀狼王·啸月
BH_Title_30000058,Collect Wolf Fang,,收集狼牙
BH_Title_30000059,Collect Wolf Skin,,收集狼皮
BH_Title_30000060,Hunt Wild Wolves,,捕猎野狼
BH_Title_30000061,Hunt Wild Wolves,,捕猎野狼
BH_Title_3200023,Refine Pill,,炼制丹药
BH_Title_3200024,Refine Pill,,炼制丹药
BH_Title_3200025,Refine Pill,,炼制丹药
BH_Title_3200026,Refine Pill,,炼制丹药
BH_Title_3200027,Refine Pill,,炼制丹药
BH_Title_3200031,Hunt Wild Wolves,,捕猎野狼
BH_Title_3200032,Hunt Wild Wolves,,捕猎野狼
BH_Title_5800042,Hand in Scrap Silver,,上缴碎银
BH_Title_5800043,Hand in Scrap Silver,,上缴碎银
BH_Title_5800044,Hand in Scrap Silver,,上缴碎银
BH_Title_5800045,Hand in Scrap Silver,,上缴碎银
BH_Title_5800046,Hand in Scrap Silver,,上缴碎银
BH_Title_5800047,Hand in Scrap Silver,,上缴碎银
BH_Title_5800048,Hand in Scrap Silver,,上缴碎银
BH_Title_5800049,Hand in Scrap Silver,,上缴碎银
BH_Title_5800050,Kill Luo Qianxue,,击杀洛千雪
BH_Title_6500032,Punish the Ringleader,,首恶必诛
BH_Title_6500033,Punish the Ringleader,,首恶必诛
BH_Title_6500034,Punish the Ringleader,,首恶必诛
BH_Title_7100040,Mine Ore,,开采矿石
BH_Title_7100041,Mine Ore,,开采矿石
BH_Title_7100042,Forge Weapon,,打造兵器
BH_Title_7100043,Mine Ore,,开采矿石
BH_Title_7100044,Forge Weapon,,打造兵器
BH_Title_5800053,Xiyu treasure,,西域珠宝
BH_Title_5800054,Borrow Ornament,,借用饰品
