NpcSight_男性—奸猾_ObjectBattle,"You'll regret this!|Don't blame {NpcJobTalk:自我称呼} for being ruthless!|Don't blame {NpcJobTalk:自我称呼} for punishing without teaching!|Deliberately offending, utterly despicable!|You're so ungrateful, {NpcJobTalk:自我称呼} has no choice but to take action.",เจ้าจะเสียใจ!|อย่าโทษ {NpcJobTalk:自我称呼} ว่าโหดเหี้ยม!|อย่าหาว่า {NpcJobTalk:自我称呼} ที่ลงมือโดยไม่สั่งสอน!|มีเจตนากระทำผิด น่ารังเกียจอย่างยิ่ง!|เจ้ามันน่ารังเกียจ {NpcJobTalk:自我称呼} ไม่มีทางเลือกนอกจากต้องลงมือแล้ว
NpcSight_男性—奸猾_ObjectReact,{NpcJobTalk:第二人称} Stop doing that.|There is no benefit in {NpcJobTalk:第二人称} doing this.|{NpcJobTalk:第二人称} will regret it if you don't restrain yourself.|Don't mess with things here!|{NpcJobTalk:第二人称} had better run away from here.|{NpcJobTalk:第二人称} Take your hand off.,{NpcJobTalk:第二人称} หยุดทำเช่นนั้นซะ|ไม่มีประโยชน์อะไรที่{NpcJobTalk:第二人称}จะทำแบบนี้|{NpcJobTalk:第二人称}จะต้องเสียใจ ถ้าเจ้าไม่อาจยับยั้งตัวเอง|อย่ามาแตะต้องของอะไรที่นี่!|{NpcJobTalk:第二人称} ทางที่ดีออกไปให้ไกลจากที่นี่ดีกว่า|{NpcJobTalk:第二人称}เอามือของเจ้าออกไปซะ
NpcSight_男性—奸猾_ItemWarning,"What is {NpcJobTalk:第二人称} doing?|{NpcJobTalk:第二人称} What did you steal? Hand it over!|There is no benefit in {NpcJobTalk:第二人称} doing this.|Do you think {NpcJobTalk:自我称呼} is blind?|Put down the item, don't force {NpcJobTalk:自我称呼} to take action!|Don't touch things randomly, or you'll face the consequences.|Don't mess with things here!|{NpcJobTalk:第二人称} Better behave yourself!",{NpcJobTalk:第二人称}กำลังทำอะไรอยู่?|{NpcJobTalk:第二人称} เจ้าขโมยอะไรไป? มอบมันมา!|ไม่มีประโยชน์ที่{NpcJobTalk:第二人称}จะทำแบบนี้|เจ้าคิดว่า{NpcJobTalk:自我称呼}ตาบอดหรือเปล่า?|วางสิ่งของลง อย่าบังคับ{NpcJobTalk:自我称呼}ให้ลงมือกับเจ้า!|อย่าแตะต้องสิ่งของมั่วๆ ไม่งั้นจะต้องเผชิญกับผลที่ตามมา|อย่ายุ่งกับของที่นี่!|{NpcJobTalk:第二人称} เจ้าควรทำตัวให้ดีกว่านี้!
NpcSight_男性—奸猾_ItemBattle,"You'll regret this!|Don't blame {NpcJobTalk:自我称呼} for being ruthless!|Don't blame {NpcJobTalk:自我称呼} for punishing without teaching!|Deliberately offending, utterly despicable!|You're so ungrateful, {NpcJobTalk:自我称呼} has no choice but to take action.",เจ้าจะเสียใจ!|อย่าโทษ {NpcJobTalk:自我称呼} ว่าโหดเหี้ยม!|อย่าหาว่า {NpcJobTalk:自我称呼} ที่ลงมือโดยไม่สั่งสอน!|มีเจตนากระทำผิด น่ารังเกียจอย่างยิ่ง!|เจ้ามันน่ารังเกียจ {NpcJobTalk:自我称呼} ไม่มีทางเลือกนอกจากต้องลงมือแล้ว
NpcSight_男性—奸猾_ItemReact,{NpcJobTalk:第二人称} Stop doing that.|There is no benefit in {NpcJobTalk:第二人称} doing this.|{NpcJobTalk:第二人称} will regret it if you don't restrain yourself.|Don't mess with things here!|{NpcJobTalk:第二人称} had better run away from here.|{NpcJobTalk:第二人称} Take your hand off.,{NpcJobTalk:第二人称} หยุดทำเช่นนั้นซะ|ไม่มีประโยชน์อะไรที่{NpcJobTalk:第二人称}จะทำแบบนี้|{NpcJobTalk:第二人称}จะต้องเสียใจ ถ้าเจ้าไม่อาจยับยั้งตัวเอง|อย่ามาแตะต้องของอะไรที่นี่!|{NpcJobTalk:第二人称} ทางที่ดีออกไปให้ไกลจากที่นี่ดีกว่า|{NpcJobTalk:第二人称}เอามือของเจ้าออกไปซะ
NpcSight_男性—奸猾_ZoneWarning,"What is {NpcJobTalk:第二人称} doing here?|Is this a place {NpcJobTalk:第二人称} can enter?|I advise {NpcJobTalk:第二人称} to run away as soon as possible.|There is no benefit for {NpcJobTalk:第二人称} to stay here.|{NpcJobTalk:第二人称} will regret it if you don't repent.|Run away quickly, or {NpcJobTalk:第二人称} won't be polite.",{NpcJobTalk:第二人称} มาทำอะไรที่นี่? |ที่นี่ไม่ใช่ที่ที่ {NpcJobTalk:第二人称} ควรจะเข้ามาได้! |ข้าแนะนำให้ {NpcJobTalk:第二人称} หนีไปให้เร็วที่สุด! |ไม่มีประโยชน์อันใดที่ {NpcJobTalk:第二人称} จะอยู่ที่นี่! |{NpcJobTalk:第二人称} จะเสียใจภายหลังถ้าไม่ยอมกลับใจ! |รีบหนีไปเสีย มิฉะนั้น {NpcJobTalk:第二人称} จะไม่ออมมืออีกต่อไป!
NpcSight_男性—奸猾_ZoneBattle,"You'll regret this!|Don't blame {NpcJobTalk:自我称呼} for being ruthless!|Don't blame {NpcJobTalk:自我称呼} for punishing without teaching!|Deliberately offending, utterly despicable!|You're so ungrateful, {NpcJobTalk:自我称呼} has no choice but to take action.",เจ้าจะเสียใจ!|อย่าโทษ {NpcJobTalk:自我称呼} ว่าโหดเหี้ยม!|อย่าหาว่า {NpcJobTalk:自我称呼} ที่ลงมือโดยไม่สั่งสอน!|มีเจตนากระทำผิด น่ารังเกียจอย่างยิ่ง!|เจ้ามันน่ารังเกียจ {NpcJobTalk:自我称呼} ไม่มีทางเลือกนอกจากต้องลงมือแล้ว
NpcSight_男性—奸猾_ZoneReact,This is not a place {NpcJobTalk:第二人称} can come to.|What is {NpcJobTalk:第二人称} doing here?|Is this a place {NpcJobTalk:第二人称} can enter?|I advise {NpcJobTalk:第二人称} to run away as soon as possible.|There is no benefit for {NpcJobTalk:第二人称} to stay here.,นี่ไม่ใช่สถานที่ที่{NpcJobTalk:第二人称}ควรมา|{NpcJobTalk:第二人称}มาทำอะไรที่นี่?|นี่ใช่สถานที่ที่{NpcJobTalk:第二人称}เข้าไปได้งั้นรึ?|ข้าแนะนำให้{NpcJobTalk:第二人称}ออกไปโดยเร็วที่สุด|ไม่มีประโยชน์ที่{NpcJobTalk:第二人称}จะอยู่ที่นี่
NpcSight_男性—奸猾_ZoneEnterBattle,"Since you're here, don't think about leaving!|You're walking into hell with your eyes open.|No one can save you now.|Your biggest mistake was showing up here.|Since you're here, {NpcJobTalk:自我称呼} won't let you run away easily.|You've brought this upon yourself.|It's too late to regret now.",เมื่อก้าวเข้ามาที่นี่ ก็อย่าได้คิดที่จะออกไป!|เห็นประตูนรกเปิดอยู่แต่ก็ยังก้าวเข้ามา|ไม่มีผู้ใดช่วยเจ้าได้|การที่เจ้ามาที่นี่ถือเป็นความผิดพลาดครั้งใหญ่|เมื่อเจ้าเข้ามาที่นี่ {NpcJobTalk:自我称呼}ก็ไม่มีวันให้เจ้าออกไปโดยง่ายหรอก|เจ้าหาเรื่องใส่ตัวเองนะ|เสียใจตอนนี้ก็สายไปเสียแล้ว
NpcBattleReact_男性—奸猾_JoinEnemy,"{NpcJobTalk:自我称呼} is irreconcilable with you.|This is a good opportunity to get rid of you!|The heavens cannot tolerate what you have done!|{NpcJobTalk:自我称呼} cannot tolerate it!|I can't stand it, I'm going to fight you!",เจ้านี่มันช่างน่าผิดหวังจริงๆ|ข้าไม่คิดเลยว่าเจ้าจะเป็นคนเช่นนี้|{NpcJobTalk:自我称呼}กับเจ้าคงอยู่ร่วมกันไม่ได้|เจ้ามันน่ารังเกียจ|เจ้ามันคนไร้หัวใจ|ทำไมเจ้าถึงได้โหดเหี้ยมและเลือดเย็นขนาดนี้|เจ้ามันไม่ใช่คน!|เหตุใดเจ้าถึงทำร้ายผู้บริสุทธิ์!
NpcBattleReact_男性—奸猾_JoinAllie,"Don't ask Me for Soup medicine fees!|You're courting death!|Today I'll beat you until your face blooms like a peach!|Let you know you messed with the wrong person!|I helped you, remember to treat Me to a drink later!|Didn't expect Me to draw my sword to help someone one day!",เฮ้ย ดูสิว่าเจ้าเล็งไปทางไหน|ท่านเข้าใจผิดคนแล้ว!|เฮ้ ดูว่าท่านเล็งไว้ตรงไหน.|ท่านจับผิดคน!|อุ๊ย!|อุ๊ย อุ๊ย อุ๊ย!
NpcBattleReact_男性—奸猾_Involve,"Are you out of your mind?|What are you trying to do?|Who are you trying to deal with?|Something seems off.|Things don't look good.|I smell danger.|Calm down... calm down...|The honorable speak, they don't use force.|What can only be solved by force?|Why did you suddenly become serious?|Your actions are unwise.|Seems like I heard an unusual tune.|Don't think you can do whatever you want!|I advise you to think twice.|Don't scare {NpcJobTalk:自我称呼}.|Your actions are making {NpcJobTalk:自我称呼} nervous.",เจ้าบ้าไปแล้วหรือ?|เจ้าจะทำอะไร?|คิดจะจัดการใครกันแน่?|บรรยากาศไม่ค่อยดีเท่าไรแล้วสิ|ดูเหมือนสถานการณ์จะไม่ค่อยสู้ดี|ข้าได้กลิ่นอันตรายบางอย่าง...|สงบสติไว้ก่อน...สงบสติ...|สุภาพบุรุษใช้ปาก ไม่ใช้กำลัง|เรื่องนี้ต้องใช้กำลังแก้จริงหรือ?|ไฉนเจ้าถึงดูจริงจังขึ้นมาเสียอย่างนั้น?|การกระทำนี้ช่างไม่ฉลาดเอาเสียเลย|เหมือนข้าได้ยินเสียงเพลงแปลกๆ|อย่าคิดว่าทำเช่นนี้จะทำตามใจได้ทุกอย่าง!|ข้าเตือนเจ้าคิดให้ดีเสียก่อน|อย่ามาขู่{NpcJobTalk:自我称呼}เชียว!|การกระทำของเจ้า ทำให้{NpcJobTalk:自我称呼} ต้องตื่นตัวขึ้นมาทีเดียว
NpcBattleReact_男性—奸猾_HitObject,"Are you out of your mind?|The situation doesn't look good.|I smell danger.|Calm down... calm down...|The honorable speak, they don't use force.|What can only be solved by force?|Your actions are unwise.|I advise you to think twice.|You have to pay for the damage!|Stop it now!|Please show mercy.",เจ้าเสียสติไปแล้วหรือ?|สถานการณ์ดูไม่ดีเลย|ข้าได้กลิ่นบ่งบอกถึงอันตราย|ใจเย็น... ใจเย็นๆ...|สุภาพบุรุษใช้คำพูดไม่ใช้กำลัง|อะไรที่ไม่สามารถแก้ไขได้ต้องใช้กำลังบังคับ?|การกระทำของเจ้าเช่นนี้ไม่ฉลาดเอาซะเลย|ข้าแนะนำให้เจ้าคิดให้ดีๆ ก่อน|เจ้าต้องชดใช้ค่าเสียหาย!|หยุดเดี๋ยวนี้!|กรุณาแสดงความเมตตา
NpcBattleReact_男性—奸猾_DestroyObject,"Dare to damage {NpcJobTalk:自我称呼}'s things!|This is unforgivable!|Absolutely outrageous!|Indeed, you're here to make trouble.|If you dare, smash all these things.|I didn't expect you to be this kind of person.",กล้าทำลายของของ{NpcJobTalk:自我称呼}เชี่ยวรึ!|อภัยให้ไม่ได้!|อุกอาจยิ่งนัก!|ข้าว่าแล้ว เจ้ามาที่นี่เพื่อก่อปัญหา|ถ้าแน่จริงก็ทุบของทั้งหมดเลยสิ|ข้าไม่นึกว่าเจ้าจะเป็นคนเช่นนี้ได้
NpcBattleReact_男性—奸猾_HitActor,"Are you crazy?|The situation doesn't look good.|How dare you hurt people for no reason!|What can only be solved by force?|Stop it now!|Assaulting people can lead to legal trouble.|If you stop now, there's still room for maneuver.|Please show mercy!|Do you have to be so absolute?",เจ้าบ้าไปแล้วหรอ?|สถานการณ์ดูไม่ดีเลย|เจ้ากล้าดียังไงถึงมาทำร้ายคนโดยไม่มีเหตุผล!|อะไรที่ไม่สามารถแก้ไขได้ต้องใช้กำลังบังคับ?|หยุดเดี๋ยวนี้!|การทำร้ายผู้อื่นอาจนำไปสู่ปัญหาทางกฎหมายได้|ถ้าเจ้าหยุดตอนนี้ก็ยังพอมีทางแก้|โปรดแสดงความเมตตา!|จำเป็นต้องเด็ดขาดขนาดนั้นเลยหรือ?
NpcBattleReact_男性—奸猾_KillActor,"You're the murderer!|Do you have to be so absolute?|Indeed, you're naturally violent!|What can you achieve by being recklessly brave?",เจ้ามันฆาตกร!|เจ้าต้องทำขนาดนั้นเลยเหรอ?|เจ้าเป็นคนชอบความรุนแรงโดยแท้!|เจ้าได้อะไรบ้างจากการกล้าบ้าบิ่นนี้?
NpcParalyze_男性—奸猾_PlayerTalk,"Easily done!|Stay put!|Behave, don't move.|Easy as pie~|Too easy!",เรื่องง่ายๆ!อยู่นิ่งๆ!|อย่าขยับนะ|ง่ายเหมือนปอกกล้วย!|ง่ายเกิ๊น!
NpcParalyze_男性—奸猾_ParalzeRunAway,"If you can't win, run.|I can't be bothered to argue with you.|That was close...|I won't stoop to your level.|I can't afford to offend, I can't afford to offend.|What did you do to {NpcJobTalk:自我称呼} just now...|If that person succeeds, the consequences would be unimaginable.|Preserving life is the most important...",ถ้าสู้ไม่ได้ ให้รีบหนีไปซะ|ข้าไม่อยากมาโต้เถียงกับเจ้า|เกือบไปแล้ว.....|ข้าจะไม่ลดตัวลงไปอยู่ระดับเดียวกับเจ้า|ข้าไม่สามารถทำอะไรที่ทำให้เจ้าไม่พอใจได้|เมื่อครู่เจ้าทำอะไรกับ{NpcJobTalk:自我称呼} .....|หากบุคคลผู้นั้นทำสำเร็จ ผลที่ตามมาจะเป็นสิ่งที่ไม่อาจจินตนาการได้|การรักษาชีวิตเป็นสิ่งสำคัญที่สุด... 
NpcParalyze_男性—奸猾_ParalzeBattle,"You're asking for trouble!|Such ungratefulness, don't blame {NpcJobTalk:自我称呼} for being ruthless.|Not everyone can be offended.|Seems like {NpcJobTalk:第二人称脏话} doesn't want his hand anymore!|You will pay for this!",เจ้าวอนเองนะ!|หยาบคายนัก อย่าหาว่า{NpcJobTalk:自我称呼}โหดเหี้ยมแล้วกัน|ไม่ใช่ทุกคนที่จะล้อเล่นได้|ดูเหมือน{NpcJobTalk:第二人称脏话}ไม่อยากมีมือแล้วสินะ!|เจ้าจะต้องชดใช้!
NpcSteal_男性—奸猾_PlayerTalk,"Easily done!|Easy as pie~|Too easy!|Hehe, got something for free.|The so-called unseen and unheard",ของง่ายๆ!|ง่ายเหมือนพลิกฝ่ามือ~|ง่ายเกิ๊น!|อิอิ ได้มาฟรีอีกแล้ว|ได้อย่างเงียบเชียบ ไม่มีใครรู้ใครเห็น
NpcSteal_男性—奸猾_RunAway,"Almost lost something.|Luckily, {NpcJobTalk:自我称呼} found it in time.|Stay away from such people.|Stealing is despicable!|If {NpcJobTalk:自我称呼} had martial arts skills, he would definitely teach {NpcJobTalk:第二人称脏话} a lesson.|There are still such despicable people nowadays.|I won't stoop to your level.",เกือบเสียบางอย่างไปซะแล้ว!|โชคดี ที่{NpcJobTalk:自我称呼}สังเกตเห็นทันเวลา|ควรอยู่ให้ห่างจากคนเช่นนี้|การขโมยของผู้อื่นช่างน่ารังเกียจยิ่ง!|หาก{NpcJobTalk:自我称呼}เป็นวิทยายุทธ ข้าจะสั่งสอนบทเรียนแก่{NpcJobTalk:第二人称脏话}ให้สาสม!|ในยุคสมัยนี้ยังมีคนต่ำช้าเช่นนี้อยู่อีกหรือ?|ข้าจะไม่ลดตัวลงไปยุ่งกับเจ้า
NpcSteal_男性—奸猾_KaiGan,"You're asking for trouble!|Such ungratefulness, don't blame {NpcJobTalk:自我称呼} for being ruthless.|Not everyone can be offended.|Seems like {NpcJobTalk:第二人称脏话} doesn't want his hand anymore!|You will pay for this!",เจ้าวอนเองนะ!|หยาบคายนัก อย่าหาว่า{NpcJobTalk:自我称呼}โหดเหี้ยมแล้วกัน|ไม่ใช่ทุกคนที่จะล้อเล่นได้|ดูเหมือน{NpcJobTalk:第二人称脏话}ไม่อยากมีมือแล้วสินะ!|เจ้าจะต้องชดใช้!
NpcInvite_男性—奸猾_ReqTask,{NpcJobTalk:自我称呼} still has matters to attend to and can't join {NpcJobTalk:第二人称}'s team for now.,{NpcJobTalk:自我称呼}ยังมีหน้าที่ต้องไปสะสาง และยังมิอาจร่วมกลุ่มกับ{NpcJobTalk:第二人称}ได้ในตอนนี้
NpcInvite_男性—奸猾_ReqRelation,"The relationship between {NpcJobTalk:第二人称} and {NpcJobTalk:自我称呼} is still shallow, {NpcJobTalk:自我称呼} doesn't want to join {NpcJobTalk:自我称呼}'s team yet.",ความสัมพันธ์ระหว่าง{NpcJobTalk:第二人称}กับ{NpcJobTalk:自我称呼} ยังตื้นเขินเกินไป {NpcJobTalk:自我称呼}ไม่อยากเข้าร่วมกลุ่มกับ{NpcJobTalk:自我称呼}ในตอนนี้
NpcInvite_男性—奸猾_TeamFull,"{NpcJobTalk:第二人称}'s team is already full, there's no place for {NpcJobTalk:自我称呼}.",กลุ่มของ{NpcJobTalk:第二人称}เต็มแล้ว ไม่มีที่ว่างสำหรับ{NpcJobTalk:自我称呼}
NpcInvite_男性—奸猾_HateMember,"{NpcJobTalk:自我称呼} and {TargetNpcName} are incompatible. With this person present, {NpcJobTalk:自我称呼} cannot accompany you.",{NpcJobTalk:自我称呼}กับ{TargetNpcName} มิอาจอยู่ร่วมกันได้ หากยังมีบุคคลผู้นี้อยู่ {NpcJobTalk:自我称呼}จะไม่ไปกับเจ้า
NpcInvite_男性—奸猾_OnInvite,Did {PlayerGivenName}{NpcJobTalk:第二人称敬语} come specifically to invite {NpcJobTalk:自我称呼} today?,{PlayerGivenName} {NpcJobTalk:第二人称敬语}มาเพื่อเชิญ{NpcJobTalk:自我称呼}ในวันนี้โดยเฉพาะเลยหรือ?
NpcInvite_男性—奸猾_Apply,"{PlayerGivenName}{NpcJobTalk:第二人称敬语} cordially invites you, {NpcJobTalk:自我称呼} will accompany you on this journey.",{NpcJobTalk:第二人称敬语}{PlayerGivenName} ให้เกียรติเชิญเช่นนี้ {NpcJobTalk:自我称呼}ก็จะขอติดตามท่านไป
NpcInvite_男性—奸猾_Refuse,"Since you don't need {NpcJobTalk:自我称呼}'s help, {NpcJobTalk:自我称呼} is happy to be free.","ในเมื่อเจ้าไม่ต้องการความช่วยเหลือจาก{NpcJobTalk:自我称呼}, {NpcJobTalk:自我称呼}ก็ยินดีที่จะอยู่ว่างๆ"
NpcDriveAway_男性—奸猾_XCKaiGan,"If you upset {NpcJobTalk:自我称呼}, you won't have a good time either!|You'll regret your reckless actions.|Don't push your luck.|Do you really think {NpcJobTalk:自我称呼} is afraid of you!|Don't go too far in everything.","ถ้าเจ้าทำ {NpcJobTalk:自我称呼}, ไม่สบายเจ้า เจ้าก็ระวังเอาไว้!|แล้วเจ้าจะเสียใจ.|อย่าหมายลอง.|เจ้าคิดรึว่า {NpcJobTalk:自我称呼} จะกลัวเจ้า!|อย่าล้ำเส้นเกินไป"
NpcDriveAway_男性—奸猾_KaiGan,"You're asking for trouble!|Such ungratefulness, don't blame {NpcJobTalk:自我称呼} for being ruthless.|Not everyone can be offended.|Seems like {NpcJobTalk:第二人称脏话} doesn't want his hand anymore!|You will pay for this!",เจ้าวอนเองนะ!|หยาบคายนัก อย่าหาว่า{NpcJobTalk:自我称呼}โหดเหี้ยมแล้วกัน|ไม่ใช่ทุกคนที่จะล้อเล่นได้|ดูเหมือน{NpcJobTalk:第二人称脏话}ไม่อยากมีมือแล้วสินะ!|เจ้าจะต้องชดใช้!
NpcDriveAway_男性—奸猾_GoAwake,"I'm out of here.|I can't be bothered to argue with you.|Bullying the weak and fearing the strong is nothing.|This is too much.|Such arrogance and domineering.|If you can't provoke, you can avoid.|Bullying the honest is not a skill.|Really hard to deal with...|Can't {NpcJobTalk:自我称呼} leave?|What a world, who to complain to.|There really are all kinds of people.|{NpcJobTalk:自我称呼} won't argue with you.|{NpcJobTalk:第二人称} is too impolite.",ข้าขอลา!|ข้าไม่อยากเสียเวลาโต้เถียงกับเจ้า|รังแกคนอ่อนแอเช่นเจ้า จะมีค่ากระไร?|ทำเกินไปแล้ว|ช่างอวดดีสิ้นดี|ถ้าไม่อยากมีเรื่อง ก็หลีกไปซะ|รังแกคนดี ไม่ใช่ความสามารถอะไร|ข้ายอมรับ เจ้าหาเรื่องไม่เป็นรองใครจริงๆ...|{NpcJobTalk:自我称呼}ถอยไม่ได้หรือ?|ยุทธภพช่างโหดร้าย จะไปบ่นใครได้!|ช่างมีคนสารพัดรูปแบบ|{NpcJobTalk:第二人称}จะไม่โต้เถียงกับ{NpcJobTalk:自我称呼}|ข้าไม่อยากถือสาเจ้าเลย|มีอะไรก็พูดกันดีๆ ไม่ได้หรือไร?|ทำไมต้องหยาบคายเช่นนี้?|{NpcJobTalk:第二人称}ช่างหยาบคายนัก
NpcTeach_男性—奸猾_Refuse,"If you want to learn from {NpcJobTalk:自我称呼}, first get along with {NpcJobTalk:自我称呼}.|{NpcJobTalk:第二人称} and {NpcJobTalk:自我称呼}'s relationship is not deep enough, it's impolite to do this.|If {NpcJobTalk:第二人称} is sincerely requesting, {NpcJobTalk:自我称呼} needs to see your sincerity.",หากเจ้าอยากเรียนรู้จาก{NpcJobTalk:自我称呼} เจ้าต้องมอบความจริงใจให้แก่{NpcJobTalk:自我称呼}เสียก่อน |{NpcJobTalk:第二人称}และ{NpcJobTalk:自我称呼} ยังไม่สนิทกันนัก การกระทำเช่นนี้ดูจะไม่สุภาพ|ถ้า{NpcJobTalk:第二人称}ร้องขอด้วยความจริงใจ {NpcJobTalk:自我称呼}ก็จะตอบรับความจริงใจของเจ้า
NpcInteractive_男性—暴躁_Like,What do you want to do to him?,เจ้าต้องการทำอะไรกับเขา?
NpcInteractive_男性—暴躁_Dislike,What do you want to do to him?,เจ้าต้องการทำอะไรกับเขา?
NpcHello_男性—暴躁_SelfIntroHigh,"What do you want from {NpcJobTalk:自我称呼}?|Speak up, {NpcJobTalk:自我称呼} doesn't have much free time.|What do you want to do with {NpcJobTalk:自我称呼}, just say it!",เจ้าต้องการอะไรจาก{NpcJobTalk:自我称呼}?|มีอะไรก็ว่ามา {NpcJobTalk:自我称呼}มีเวลาไม่มากนัก|เจ้าต้องการอะไรจาก{NpcJobTalk:自我称呼} พูดมาได้เลย!
NpcHello_男性—暴躁_SelfIntroLow,"Does {NpcJobTalk:第二人称} need anything?|Speak up, {NpcJobTalk:自我称呼} doesn't like beating around the bush.|What do you want to do with {NpcJobTalk:自我称呼}, just say it!|A new face, how rare.",{NpcJobTalk:第二人称}ต้องการสิ่งได้?|บอก{NpcJobTalk:自我称呼}มาเถิด ไม่ต้องอ้อมค้อมหรอก|เจ้าต้องการให้{NpcJobTalk:自我称呼}ช่วยอะไร บอกมาเลย!|เจ้าเพิ่งมาใหม่นี่ หายากนะ
NpcHello_男性—暴躁_Common,"{PlayerSurName}{NpcJobTalk:第二人称敬语}, if you need anything, just say it!|{PlayerSurName}{NpcJobTalk:第二人称敬语}, if you want anything, just ask!",{NpcJobTalk:第二人称敬语}{PlayerSurName} ถ้าเจ้าต้องการอะไรก็บอกมาได้เลย!|{NpcJobTalk:第二人称敬语}{PlayerSurName} อยากได้อะไรก็ถามได้เลย!
NpcHello_男性—暴躁_Like,"Isn't this {PlayerSurName}{NpcJobTalk:第二人称敬语}! What do you need from {NpcJobTalk:自我称呼}?|If {PlayerSurName}{NpcJobTalk:第二人称敬语} has anything to say, just say it. {NpcJobTalk:第二人称}'s business is {NpcJobTalk:自我称呼}'s business!",นี่ไม่ใช่{NpcJobTalk:第二人称敬语}{PlayerSurName}ใช่ไหม! เจ้าต้องการอะไรจาก{NpcJobTalk:自我称呼}?|หาก{NpcJobTalk:第二人称敬语}{PlayerSurName}มีอะไรจะพูดก็พูดมาเลย เรื่องของ{NpcJobTalk:第二人称}ก็คือเรื่องของ{NpcJobTalk:自我称呼}!
NpcHello_男性—暴躁_Dislike,"Speak up if you have something to say, let it out if you have to fart.|{NpcJobTalk:第二人称} is blocking {NpcJobTalk:自我称呼}.|What do you want with {NpcJobTalk:自我称呼}, spit it out!",มีอะไรจะพูดก็พูด จะตดก็ตดออกมาเลย|{NpcJobTalk:第二人称}กำลังขวางทาง{NpcJobTalk:自我称呼}.|เจ้าต้องการอะไรจาก{NpcJobTalk:自我称呼} ก็พูดออกมาเลย !
NpcHello_男性—暴躁_Hate,"Get lost.|Don't let {NpcJobTalk:自我称呼} see you again!|{NpcJobTalk:脏话}, don't be an eyesore in front of {NpcJobTalk:自我称呼}.|Running into {NpcJobTalk:第二人称}, such a jinx.",ไปให้พ้น|อย่าให้{NpcJobTalk:自我称呼}เจอเจ้าอีก!|{NpcJobTalk:脏话}อย่าทำตาล่อกแล่กต่อหน้า{NpcJobTalk:自我称呼}.|มาเจอ{NpcJobTalk:第二人称} ช่างซวยจริงๆ
NpcFactionBuy_男性—暴躁_Refuse,"{NpcJobTalk:第二人称} thinks {NpcJobTalk:第二人称} is very familiar with {NpcJobTalk:自我称呼}, right?|Who are you? Are we familiar?",{NpcJobTalk:第二人称} คิดว่า{NpcJobTalk:第二人称}สนิทกับ{NpcJobTalk:自我称呼}งั้นหรือ?|เจ้าเป็นใครกัน? เราสนิทกันงั้นหรือ?
NpcFactionBuy_男性—暴躁_Before,"Feel free to look around, {NpcJobTalk:自我称呼} has all the good stuff here!|{NpcJobTalk:自我称呼} is a straightforward person, clear pricing, no bargaining!",เชิญเลือกดูตามสบาย {NpcJobTalk:自我称呼}นำสินค้าดีๆมาไว้ที่นี่แล้ว!|{NpcJobTalk:自我称呼}เป็นคนตรงไปตรงมา ราคาชัดเจน ไม่มีการต่อรอง!
NpcFactionBuy_男性—暴躁_NoBuy,"Leaving so soon? I thought you would buy something.|Oh dear, you really don't know the value of things.",จะไปแล้วหรอ? ข้าคิดว่าเจ้าจะซื้ออะไรซะอีก|โอ้น้องชาย เจ้าไม่รู้คุณค่าของสิ่งของจริงๆ
NpcFactionBuy_男性—暴躁_HasBuy,{NpcJobTalk:自我称呼} likes straightforward people like {NpcJobTalk:第二人称}!|Straightforward! Come again next time!,{NpcJobTalk:自我称呼}ชอบคนตรงไปตรงมาอย่าง{NpcJobTalk:第二人称}!|ตรงไปตรงมาดี! คราวหน้ากลับมาใหม่นะ!
NpcFactionSell_男性—暴躁_Refuse,"What relations do you have with you? Why should {NpcJobTalk:自我称呼} accept your things.|{NpcJobTalk:自我称呼} doesn't want to accept anything from you.|{NpcJobTalk:自我称呼} is not interested in your stuff, take it back as soon as possible.",เจ้ามีความสัมพันธ์อันใด? ทำไม{NpcJobTalk:自我称呼}ต้องรับของของเจ้า!|{NpcJobTalk:自我称呼}ไม่คิดจะรับของใดจากเจ้าเลยสักนิด!|{NpcJobTalk:自我称呼}ไม่สนใจ รีบเก็บกลับไปเสียเถอะ!
NpcFactionSell_男性—暴躁_Before,"As long as it's something {NpcJobTalk:自我称呼} is satisfied with, price is not a problem!|If {NpcJobTalk:第二人称} doesn't sell these things to {NpcJobTalk:自我称呼}, I'm afraid no one else will want them.",หากเป็นสิ่งที่{NpcJobTalk:自我称呼}พอใจ ราคาก็มิใช่ปัญหา!|หาก{NpcJobTalk:第二人称}ไม่ขายสิ่งเหล่านี้ให้กับ{NpcJobTalk:自我称呼} ข้าเกรงว่าคงไม่มีผู้ใดต้องการซื้ออีกแล้ว
NpcFactionSell_男性—暴躁_NoSell,There's nothing worth {NpcJobTalk:自我称呼}'s expense.|Come to {NpcJobTalk:自我称呼} when you're ready.,ไม่มีของที่ทำให้ {NpcJobTalk:自我称呼} สนใจเลย.| ไว้มาหา {NpcJobTalk:自我称呼} เมื่อเจ้าพร้อมแล้วกัน
NpcFactionSell_男性—暴躁_HasSell,{NpcJobTalk:自我称呼} likes straightforward people like {NpcJobTalk:第二人称}!,{NpcJobTalk:自我称呼}ชอบคนตรงไปตรงมาอย่าง{NpcJobTalk:第二人称}!
