key,original,translation,context
School-1200_11_2,"Dare to compete with my escort?
If you can win, joining the escort agency is naturally no problem.",,"敢不敢跟我的镖师比试一番？
若能胜出，加入镖局自然不成问题。"
School-1200_12_1,"Dare to compete with my escort?
If you can win, joining the escort agency is naturally no problem.",,"敢不敢跟我的镖师比试一番？
若能胜出，加入镖局自然不成问题。"
School-1200_option_3_1,Agree to compete with the escort (specific battle).,,答应与镖师比试（特定战斗）。
School-1200_option_3_2,Unwilling to compete.,,不愿比试。
School-1200_13_1,"Since you are unwilling to compete, I can't break the rules of the escort agency, so I can't accept you.",,既然你不愿比试，我总不能坏了镖局的规矩，所以不能收你。
School-1200_14_1,"Okay, really courageous!
Let me see how capable you are.",,"好，果然有胆气！
就让我见识见识你到底有多大的本事。"
School-1200_15_1,"You are really hiding your power!
With this skill, it's more than enough to be an escort of our Tiger Escort!",,"果然是深藏不露！
有这身功夫，做我们虎威镖局的镖头绰绰有余！"
School-1200_15_2,This Manual is given to Brother {PlayerSurName} as a gift.,,这本秘籍就作为彩头赠予{PlayerSurName}兄了。
School-1200_15_3,"Please wait a moment, Brother {PlayerSurName}, I will notify all the escorts to meet you.",,请{PlayerSurName}兄稍候片刻，我这便通知众位镖头与你相见。
School-1200_15_4,"The brave man next to me is named {PlayerName}.
Just now, he single-handedly challenged four escorts and passed my assessment...",,"我旁边这位好汉，名叫{PlayerName}。
刚才他以一己之力单挑四名镖师，已经通过了我的考核……"
School-1200_15_5,"Now, I declare that {PlayerName} has officially joined the Tiger Escort. He is now the fifth escort in our bureau.",,现在，我宣布{PlayerName}正式加入虎威镖局，他现在就是咱们镖局第五位镖头。
School-1200_15_6,"Pretty boy, that's all.",,小白脸嘛，不过如此
School-1200_15_7,What's so great about challenging four escorts alone?,,单挑四名镖师有什么了不起
School-1200_15_8,Looks HorseHorse tiger tiger.,,看起来马马虎虎
School-1200_15_9,I can't see anything impressive.,,看不出有什么厉害的
School-1200_15_10,"I, {PlayerSurName}, have met all the escorts.",,在下{PlayerSurName}见过诸位镖头。
School-1200_15_11,I hope everyone will work together sincerely to continuously enhance the reputation of Tiger Escort in the martial arts world!,,希望大家精诚合作，不断壮大虎威镖局在江湖上的威名！
School-1200_15_12,Yes!,,是！
School-1200_15_13,Yes~,,是~
School-1200_16_1,"{PlayerName}, you go back and practice more, our escort bureau needs stronger people!",,{PlayerName}，你回去再练练吧，我们镖局需要强力一些的人！
,,,
Quit-3200_1_1,The so-called Only you.,,所谓从一而终。
Quit-3200_1_2,My Taoist Sect is the pillar of the martial arts world today.,,我道玄宗乃当今武林之栋梁。
Quit-3200_option_1_dialog,Have you thought it through?,,你可想好了？
Quit-3200_option_1_1,Already decided!,,心意已决！
Quit-3200_option_1_2,Think about it again...,,再考虑下……
Quit-3200_2_1,"In that case, from this moment on, {PlayerName}, you are no longer a disciple of my Taoist Sect, and I will not take back the Martial Arts you learned from my Taoist Sect.",,既然如此，{PlayerName}此刻起你便不是我道玄宗的弟子，你所学我道玄宗的武学我也不会收回。
Quit-3200_2_2,"Although you have left the Taoist Sect, if it is found that you are using the Martial Arts of my Taoist Sect to harm the world, my Taoist Sect will clean up the house with thunderous means.",,虽说你退出了道玄宗，若是发现你在外面使用我道玄宗武学祸害世人，我道玄宗将以雷霆手段清理门户。
Quit-3200_2_3,Don't show up in my Taoist Sect again in the future!,,以后莫要再出现在我道玄宗内！
Quit-3200_2_4,You go!,,你走吧！
Quit-3200_3_1,I hope you take care of yourself!,,望你好自为之！
,,,
Quit-3300_1_1,Does {PlayerName} want to quit Shifa Temple?,,{PlayerName}是想退出释法寺？
Quit-3300_option_1_dialog,Have you thought it through?,,你可想好了？
Quit-3300_option_1_1,Already decided!,,心意已决！
Quit-3300_option_1_2,Think about it again...,,再考虑下……
Quit-3300_2_1,"Oh, since your worldly heart is not over, naturally you can't achieve the right result.",,哦，既然你凡心未了，自然无法修成正果。
Quit-3300_2_2,"Forget it! The fate is not yet! From this moment on, {PlayerName}, you are free from the identity of a disciple of Shifa Temple.",,罢了！缘分未到！本寺来去自由，{PlayerName}此刻起你便免去释法寺弟子的身份。
Quit-3300_2_3,You go!,,你走吧！
Quit-3300_3_1,Monks don't lie.,,出家人不打诳语。
Quit-3300_3_2,"{PlayerName}, don't do this again, remember! Remember!",,{PlayerName}莫要再如此，切记！切记！
,,,
Quit-1010_1_1,"What? {PlayerName}, you want to quit Blue Wind Camp?",,什么？{PlayerName}你要退出青风寨？
Quit-1010_option_1_dialog,<color=#c44b0e>Quitting Blue Wind Camp</color> means that all your efforts in the mountain village will be in vain. Don't be impulsive!,,<color=#c44b0e>退出青风寨</color>意味着你在山寨中的努力全都付之东流，你可不要一时冲动！
Quit-1010_option_1_1,Already decided! <color=#097a76>(Protagonist single challenge)</color>,,心意已决！<color=#097a76>（主角单挑）</color>
Quit-1010_option_1_2,Think about it again...,,再考虑下……
Quit-1010_2_1,"Since you are so determined, let's do it according to the rules of the mountain village.",,既然你执意如此，那便按照山寨的规矩来办吧。
Quit-1010_2_2,"As long as you can <color=#c44b0e>single challenge</color> and win me, you can run away from Blue Wind Camp, and there will be no more entanglements with Blue Wind Camp...",,只要你能<color=#c44b0e>单挑</color>胜了俺，你便可以离开青风寨，从此青风寨与你也再无瓜葛……
Quit-1010_2_3,"If you don't have that ability, then you will be a person of Blue Wind Camp in life and a ghost of Blue Wind Camp in death!",,倘若你没那个本事，那便生是青风寨的人，死也是青风寨的鬼！
Quit-1010_2_4,"Come on, let me see how capable you are now?",,来吧，让俺看看如今的你到底有多大本事？
Quit-1010_3_1,"Good boy! It seems that the wings are hard!
I'm willing to lose the bet, I can't beat you, you can go!",,"好小子！看来是翅膀硬了！
愿赌服输，俺既不敌你，你走便是了！"
Quit-1010_3_2,"From now on, Blue Wind Camp and you are cut off, and I have nothing to do with you!",,从此青风寨与你一刀两断，俺与你恩断义绝！
Quit-1010_4_1,"Huh, with your three-legged cat's skill, if you go out and make a living on your own, you won't have enough lives.",,哼，你这三脚猫的本事若自己出去闯荡再多条命都不够你用的。
Quit-1010_4_2,"If you really want to run away from Blue Wind Camp, come back when you have the ability to beat me.",,你若真想离开青风寨，等你有了能打败俺的本事再来吧。
Quit-1010_5_1,Is {PlayerSurName} brother teasing me?,,{PlayerSurName}老弟是在消遣我吗？
Quit-1010_5_2,Don't make such a joke again!,,此等玩笑莫要再开了！
Quit-1010_6_1,"Alas, I knew there would be such a day.
{PlayerSurName} Brother, you are not a thing in the pool, and one day you will make a big splash.",,"唉，俺早料到会有这么一天。
{PlayerSurName}兄弟，你并非池中之物，终有一天会一鸣惊人的。"
Quit-1010_6_2,<color=#c44b0e>Quitting Blue Wind Camp</color> means that all your efforts in the mountain village will be in vain. Are you sure you want to do this?,,<color=#c44b0e>退出青风寨</color>意味着你在山寨中的努力全都付之东流，你确定要如此吗？
Quit-1010_option_2_1,Already decided,,心意已决
Quit-1010_option_2_2,Think about it again,,再考虑下
Quit-1010_7_1,"Since that's the case, I never go back on my word.
{PlayerSurName}Brother, from today onwards, you are no longer part of the Blue Wind Camp, and no one should intentionally make things difficult for you.",,"既然如此，俺说过的话绝不反悔。
{PlayerSurName}兄弟自今日起退出青风寨，众兄弟不得有意为难。"
Quit-1010_7_2,"The mountain is high and the road is long, we will meet again in the future.",,山高路远，咱们后会有期。
Quit-1010_8_1,"{PlayerSurName}Brother, this is not a joke to be taken lightly.",,{PlayerSurName}兄弟，这种玩笑可乱开不得。
,,,
Quit-1200_1_1,{PlayerName}Are you joking?,,{PlayerName}你可是在开玩笑？
Quit-1200_option_1_dialog,I hope you consider this carefully!,,我希望你慎重！
Quit-1200_option_1_1,Already decided!,,心意已决！
Quit-1200_option_1_2,Think about it again...,,再考虑下……
Quit-1200_2_1,"We, the Tiger Escort, have always won people over with our martial arts!",,我虎威镖局从来都是以武服人！
Quit-1200_2_2,Let's settle this matter through martial arts.,,此事便以武解决。
Quit-1200_2_3,"Enough talk, see you at the martial arts field!",,废话少说，我们比武场见！
Quit-1200_3_1,"If you are not as skilled, you may leave!",,技不如人！你走便是！
Quit-1200_4_1,"In that case, {PlayerName}you should reconsider!",,既然如此，{PlayerName}你便再考虑下吧！
Quit-1200_4_2,Hmph!,,哼！
Quit-1200_5_1,Don't make such jokes in the future.,,以后可不要再开这种玩笑了。
,,,
100_syy_story1_1,"This is a test event, irrelevant personnel can choose to cancel the test event!",,该事件为测试事件，无关人员选择取消测试事件即可！
100_syy_story1_2,Continue testing,,继续测试
100_syy_story1_3,Cancel testing,,取消测试
,,,
M20200-2_1_1,"Bro, how much is this melon per pound?",,哥们儿，这瓜多少钱一斤呐？
M20200-2_1_2,20 wen per pound.,,20文一斤。
M20200-2_1_3,"Is the melon skin made of gold, or are the melon seeds made of gold?",,这瓜皮子是金子做的，还是瓜粒子是金子做的？
M20200-2_1_4,"Where can you find melons now? These are melons transported from the vicinity of Chuxiang City, if you think it's expensive, I think it's expensive too.",,你瞧瞧这现在哪有瓜呀？这都是楚襄城附近的运过来的瓜，你嫌贵我还嫌贵呢。
M20200-2_1_5,Pick one for me.,,给我挑一个。
M20200-2_1_6,"Alright, how about this one?",,行，这个怎么样？
M20200-2_1_7,Is this melon ripe?,,这瓜保熟吗？
M20200-2_1_8,"I'm a fruit vendor, would I sell you unripe melons?",,我开水果摊儿的，能卖给你生瓜蛋子啊？
M20200-2_1_9,Is this melon ripe?,,这瓜保熟吗？
M20200-2_1_10,Are you deliberately picking a fight? Do you want it or not?,,你是故意找岔儿，是不是？你要不要吧！
M20200-2_1_11,What if it's not ripe?,,那它要是不熟怎么办？
M20200-2_1_12,"Ah, if it's not ripe, I'll eat it myself, are you satisfied now?",,哎，要是不熟，我自己吃了它，满意了吧？
M20200-2_1_13,"15 pounds, 300 wen.",,15斤，300文。
M20200-2_1_14,This is not even 15 pounds!,,你这哪够15斤哪？
M20200-2_1_15,Are you deliberately picking a fight?,,你故意找茬儿是不是？
M20200-2_1_16,Do you want it or not? Do you want it or not?,,你要不要吧？你要不要？
M20200-2_option_1_dialog,(What should I do?),,（我该怎么办？）
M20200-2_option_1_1,Swallow your anger and pay the money.<color=#097a76>(300 wen)</color>,,忍气吞声付钱。<color=#097a76>（300文）</color>
M20200-2_option_1_2,Punish him with force!,,用武力惩罚他！
M20200-2_2_1,"You're chopping my melon, huh?",,你劈我瓜是吧？
M20200-2_2_2,I...,,我……
M20200-2_2_3,Murder! Murder!,,杀人了！杀人了！
M20200-2_3_1,Hmm! Good that you know your place!,,嗯！算你识相！
冯大师,,,
M20200-3_name,Master Feng who was ambushed,,被偷袭的冯大师
M20200-3_log_1,Find the two ruffians at the end of the road and avenge Master Feng.,,去路的尽头找到两泼皮为冯大师报仇。
M20200-3_log_2,Go back and find Master Feng.,,回去找冯大师。
M20200-3_1_1,"Old man, what happened to you?",,老人家，你这是怎么了？
M20200-3_1_2,"Ah! Don't mention it, I, a master of a generation, was just ambushed by two young men.",,哎呀！别提了，我一代大师刚刚被两个年轻人偷袭了。
M20200-3_1_3,"One weighs over ninety kilograms, the other over eighty kilograms.",,一个体重，九十多公斤，一个体重八十多公斤。
M20200-3_1_4,"Hey, I told the kid, you can't break my finger with both hands.",,诶，我说小朋友，你两个手来折我一个手指头，他折不动。
M20200-3_1_5,"He insisted on trying, I said okay. As soon as I finished speaking, he stood up with a pop, very fast.",,他非要和我试试，我说可以。我一说完他啪就站起来了，很快啊。
M20200-3_1_6,"These two young men have no martial ethics, they cheat! They ambush!",,这两个年轻人不讲武德，来骗！来偷袭！
M20200-3_1_7,"Then they came up with a left straight kick, a right whip leg and a left jab, I blocked all of them!",,然后上来就是一个左正蹬，吭，一个右鞭腿一个左刺拳，我全部防出去了啊！
M20200-3_1_8,"I advise! This young man should reflect on himself, and not make such clever moves in the future. The martial arts world should value harmony and martial ethics, and not engage in internal strife.",,我劝！这位年轻人好自为之，好好反思，以后不要再犯这样的聪明，武林要以和为贵，要讲武德，不要搞窝里斗。
M20200-3_1_9,……,,……
M20200-3_option_1_dialog,"(This person seems off, what should I do?)",,（这人看着不对劲，我该怎么办？）
M20200-3_option_1_1,Just watch the excitement and leave.,,看完热闹就走。
M20200-3_option_1_2,Help Master Feng get justice!,,帮助冯大师讨回公道！
M20200-3_2_1,"These young people nowadays, they just leave after listening, there's really no basic trust between people anymore.",,现在这些年轻人，听完就走了，真的是人和人的基本信任都没有了。
M20200-3_2_2,……,,……
M20200-3_3_1,Where are they? I'll help you get justice!,,他们人在哪里？我帮你讨回公道去！
M20200-3_3_2,"After they beat me, they ran away, they ran in the direction I was facing, I don't know exactly where they went.",,打完我就跑了，顺着我面朝的方向跑了，具体去了哪里也不知道。
M20200-3_4_1,Forgot the location?,,忘记位置了吗？
M20200-3_4_2,"They ran in the direction I was facing, I don't know exactly where they went.",,顺着我面朝的方向跑了，具体去了哪里也不知道。
M20200-3_4_3,……,,……
M20200-3_5_1,These two don't look like good news.,,这俩人看着就不是什么好货。
M20200-3_5_2,Go ask them!,,去问问他们去！
M20200-3_5_3,"You two seem quite impressive, did you just teach a lesson to the self-righteous Master Feng?",,两位看上去便气度不凡，刚才是否出手教训了一位自以为是的冯大师？
M20200-3_5_4,Huh? You mean that old ghost? Humph!,,嗯？你说那个老鬼？哼！
M20200-3_5_5,"He's always bragging about how powerful his Five Thunderbolts are, I've been sick of him for a long time, that's all!",,天天吹捧自己闪电五连击多么多么厉害，早就看不惯他了，不过如此！
M20200-3_5_6,……,,……
M20200-3_5_7,"Even so, you can't just beat up an old man, let me teach you a lesson!",,虽说如此，但也不能动手殴打老人家啊，就让我来让你们长长眼！
M20200-3_6_1,"There's always someone better, you two ruffians should stop bullying the weak and disabled!",,所谓人外有人，天外有天，你们两个泼皮以后不要欺辱老弱病残了！
M20200-3_6_2,……,,……
M20200-3_6_3,What are you still thinking about? Disappear now!,,还在想什么？还不快点消失？
M20200-3_7_1,Dare to meddle in other people's business without any ability?,,没什么本事也敢学人家多管闲事？
M20200-3_7_2,……,,……
M20200-3_7_3,Do I have to send you to the medical hall? Get lost now!,,难道还让我送你去医馆？还不快滚？
M20200-3_8_1,Good lad!,,好小子！
M20200-3_8_2,I didn't expect you to be so powerful at such a young age!,,没想到你年纪轻轻竟如此厉害！
M20200-3_8_3,"I don't have much to offer as an old man, but I'll pass on my famous skill, Five Thunderbolts, to you!",,我老人家也没什么好的东西，这成名绝技闪电五连击就交给你吧！
M20200-3_8_4,……,,……
M20200-3_8_5,Receive... Transform...,,接……化……
M20200-3_8_6,<size=250%>Release</size>,,<size=250%>发</size>
M20200-3_8_7,"I'll be going first then, old man! So I won't get beaten up again!",,那我老人家就先走了！免得再被打！
M20200-3_9_1,It seems you're no match for those two ruffians either.,,看来你也不敌那俩泼皮。
M20200-3_9_2,Let's just let this matter go.,,这事情就这样算了吧。
M20200-3_9_3,"I still have 200 Wen, consider it compensation for your injury!",,我还有200文钱，算是对你受伤的补偿了！
M20200-3_9_4,……,,……
,,,
Kill-1010_talk,Exterminate,,剿灭
Kill-1010_1_1,What do you mean by this? Do you think my Blue Wind Camp is made of paper?,,你这是什么意思？当俺这青风寨是纸糊的不成？
Kill-1010_option_1_1,Exterminate Blue Wind Camp.<color=#c44b0e>(Start the war directly)</color>,,清剿青风寨。<color=#c44b0e>（直接开战）</color>
Kill-1010_option_1_2,"Nonsense, don't take it seriously.",,信口胡说，不必当真。
Kill-1010_2_1,"You can't joke about such things!
If you keep talking nonsense, be careful I'll cut you down to sacrifice to my flag!",,"这种事岂能随便开玩笑！
再要胡说八道，当心俺砍了你祭旗！"
Kill-1010_3_1,Are you challenging my patience?,,你是在挑战俺对你的容忍底线吗？
Kill-1010_4_1,"It seems you've got the guts.
Today I'll let you see the power of Blue Wind Camp!",,"看来你是吃了熊心豹子胆。
今天老子就让你见识见识青风寨的实力！"
Kill-1010_5_1,"As expected, a bunch of weaklings!",,果然是不堪一击的一群废物！
Kill-1010_6_1,Too strong! The best plan is to run!,,太强了！三十六计走为上策!
,,,
School-2140-A_talk,Join,,入伙
School-2140-A_1_1,"I am {PlayerName}, I came here in admiration, hoping to join Nest of Swallow.",,在下{PlayerName}，慕名而来，希望可以加入燕子窝。
School-2140-A_1_2,"Cut it out, how much can you understand about Nest of Swallow at your young age.
If you really want to join, it's better to understand clearly, so you won't regret it later.",,"切，小小年纪又能对我燕子窝了解多少。
你若真想加入，还是了解清楚的好，免得将来后悔。"
School-2140-A_1_3,"What I said just now was just a formality, please don't mind.",,刚才那不过是场面话，请您不要介意。
School-2140-A_1_4,"Although Nest of Swallow can't be considered a famous sect, it has its own unique way of survival over the past hundred years.",,我们燕子窝虽算不上名门大派，但是百十年来自有独特的生存之道。
School-2140-A_1_5,Nest of Swallow has always adhered to the belief of <color=#c44b0e>robbing the rich to help the poor</color>.,,燕子窝一直奉行的是<color=#c44b0e>损有余补不足</color>的信念，也就是常说的劫富济贫。
School-2140-A_option_1_dialog_1,"Tell me, what do you want to know?",,说说看吧，你都想了解些什么？
School-2140-A_option_1_1,"<color=#0574a8>Join Nest of Swallow</color>.<color=#097a76>(Benevolence less than -39, Propriety less than -39)</color>",,<color=#0574a8>加入燕子窝</color>。<color=#097a76>（仁德低于-39、礼节低于-39）</color>
School-2140-A_option_1_2,Inquire about the origin of Nest of Swallow.,,询问燕子窝的来历。
School-2140-A_option_1_3,Ask what can be learned from Nest of Swallow.,,询问燕子窝能学到什么。
School-2140-A_option_1_4,Don't want to join for now.,,暂时不想加入。
School-2140-A_2_1,"The founder of Nest of Swallow is the legendary Li Yanzi, who is known for his excellent Qinggong. Because his lightness skill is as agile as a swallow, he was given this nickname.",,燕子窝祖师是传说中轻功绝顶的燕子李，因为其身法轻灵如同飞燕，所以大家送了这个外号。
School-2140-A_2_2,"All the disciples under the founder are excellent in Qinggong. At first, outsiders jokingly said ""this group of people gathering together is like swallows returning to their nest""...",,祖师门下弟子无一不是轻功卓越之辈，最初由外人戏称“这群人聚在一处如同燕子回窝一般”……
School-2140-A_2_3,So the founder simply named this place Nest of Swallow.,,于是祖师索性就把此处命名为燕子窝。
School-2140-A_3_1,"Everyone thought that Nest of Swallow is still known for its Qinggong, but our real skill is the <color=#c44b0e>Art of Stealing</color> passed down from our ancestors.",,大家本以为燕子窝至今仍是以轻功擅长，实则我们真正的本事是从祖师手上传承下来的<color=#c44b0e>暗取之术</color>。
School-2140-A_3_2,"The so-called Stealing is naturally different from the upright and straightforward taking, it is about completing Pickpocketing unnoticed.",,所谓暗取，自然有别于光明正大的随意取拿，而是要在别人不经意之间完成探囊取物。
School-2140-A_3_3,"Our robbing the rich to help the poor is not just about brute force, it's about skill and technique. As long as the technique is sophisticated, even mountains of gold and silver can be effectively brought home.",,我们劫富济贫可不是一味蛮干，是很讲究技巧和手段的，只要手段高明，就是金山银山也能搬运回家。
School-2140-A_4_1,"I suppose you're still unaware of my identity, I am the boss of Nest of Swallow, Bu Juechen!",,想必你还不清楚我的身份，我是这燕子窝的老大步绝尘！
School-2140-A_4_2,"{PlayerName}, from this moment on, you are a disciple of Nest of Swallow!
I hope that one day you will carry forward the skills of Nest of Swallow.",,"{PlayerName}，从此刻起，你便是燕子窝的弟子了！
希望你有朝一日把燕子窝的本事发扬光大。"
School-2140-A_4_3,Subordinates obey!,,属下遵命！
School-2140-A_5_1,Come find me when you've thought it through.,,等你考虑清楚了再来找我吧。
School-2140-A_6_1,Don't ever hope to return to Nest of Swallow in your life.,,你这种人这辈子都不要再指望重回燕子窝了。
School-2140-A_option_1_dialog_2,Is there anything else you want to know?,,你还有什么想了解的？
,,,
School-2140-B_1_1,I see!,,原来如此！
School-2140-B_1_2,"{PlayerName} has been brought here, whether he stays or leaves is entirely up to the boss.",,{PlayerName}已经带到，至于他是去是留，全凭老大定夺。
School-2140-B_1_3,Good!,,好！
School-2140-B_1_4,"I am {PlayerName}, may I know who you are?",,在下{PlayerName}，不知道阁下是哪位？
School-2140-B_1_5,"I am the boss of Nest of Swallow, Bu Juechen!",,我是这燕子窝的老大步绝尘！
School-2140-B_1_6,"You have been kind to my disciples, since you want to join Nest of Swallow, I will exceptionally accept you.",,你对我门下弟子有恩，既然想加入燕子窝，我便破格收下你。
School-2140-B_1_7,"{PlayerName}, from this moment on, you are a disciple of Nest of Swallow!
I hope that one day you will carry forward the skills of Nest of Swallow!",,"{PlayerName}，从此刻起，你便是燕子窝的弟子了！
希望你有朝一日把燕子窝的本事发扬光大！"
School-2140-B_1_8,Subordinates obey!,,属下遵命！
,,,
Skill-2140_name,Learn Nest of Swallow Skill,,学习燕子窝能力
Skill-2140_talk,Skill,,能力
Skill-2140_1_1,"{PlayerName}, don't be too greedy when you first join us, do more for our sect first, and you will naturally benefit in the future.",,{PlayerName}，你初入本门不要太贪心，先多为本门做些事情，以后自然有你的好处。
Skill-2140_1_2,"You can accept daily tasks from our sect here. Completing tasks can improve our sect's Relations. When our sect's Relations reach <color=#c44b0e>10</color>, I will teach you the skill of <color=#c44b0e>Steal</color>.",,在我这里可以接到本门每日任务，完成任务可提升本门的关系，当本门关系达到<color=#c44b0e>10</color>，我将传授你<color=#c44b0e>暗取</color>的本事。
Skill-2140_2_1,"Today, I will pass on the skill of <color=#c44b0e>Stealing</color> of our sect to you.
This <color=#c44b0e>Claw blade</color> is the token of our sect's disciples, equipping it can greatly reduce the difficulty of Stealing.",,"今日我将本门<color=#c44b0e>暗取</color>的本事传授给你。
这柄<color=#c44b0e>爪甲挟刀</color>是本门弟子的信物，装备后可大幅降低暗取难度。"
Skill-2140_2_2,"You follow the method I taught you, and take the <color=#c44b0e>Tri-dagger</color> from this Machinery man in front of you.",,你按照我教你的法子，从面前这机关人身上把<color=#c44b0e>三棱锥</color>取出来。
Skill-2140_3_1,"First, keep a distance from the target, then enter the <color=#c44b0e>Stealth</color> state...",,先距离目标远一些，然后进入<color=#c44b0e>潜行</color>状态……
Skill-2140_3_2,Then go behind the target and choose <color=#c44b0e>Steal</color>...,,再走到目标身后选择<color=#c44b0e>暗取</color>……
Skill-2140_3_3,"Take action at the right moment, and it will be as easy as pie.",,看准时机即刻出手，这样便能手到擒来了。
Skill-2140_4_1,"Good, you are a promising seedling, much more skilled than I expected.",,不错，真是个好苗子，比我预估要熟练得多。
Skill-2140_4_2,"{PlayerName}, I solemnly remind you, this skill can only be used for the righteous cause of robbing the rich to help the poor, don't fill your own pockets, otherwise if you offend everyone, I can't protect you!",,{PlayerName}，我郑重提醒你，这个本事只能用在劫富济贫的正途上，切莫中饱私囊，否则犯了众怒我可保不了你！
Skill-2140_4_3,"Yes, I will definitely remember the boss's teachings!",,是，属下定当不忘老大教诲！
Skill-2140_log_1,Obtain the Tri-dagger from the Machinery man using the <color=#c44b0e>Stealing</color> method.,,用<color=#c44b0e>暗取</color>的方式从机关人身上取得三棱锥。
Skill-2140_log_2,Talk to <color=#c44b0e>Bu Juechen</color>.,,与<color=#c44b0e>步绝尘</color>交谈。
Skill-2140_5_1,"I've completed the task, it's time for me to leave, right?",,完成了目标，该让我出去了吧。
Skill-2140_6_1,"This time, our Nest of Swallow really picked up a treasure. I didn't expect you to be so proficient in the way of stealing. The future growth of Nest of Swallow depends on you!",,这次我燕子窝真是捡到宝了，想不到你如此精擅暗取之道，今后燕子窝的壮大可就靠你了！
,,,
Quit-2140_option_1_1,Already decided! <color=#097a76>(50000 Wen)</color>,,心意已决！<color=#097a76>（50000文）</color>
Quit-2140_option_1_2,I'll think about it.,,再考虑下。
Quit-2140_1_1,"Leaving <color=#c44b0e>Nest of Swallow</color> is not a difficult task, but I advise you to think it over before you come to me.",,<color=#c44b0e>退出燕子窝</color>并不是什么难事，不过我劝你还是考虑清楚再来找我。
Quit-2140_1_2,"As long as you can hand over <color=#c44b0e>50 Guan money</color>, I will allow you to run away from Nest of Swallow.",,只要你能交出<color=#c44b0e>50贯钱</color>，我便准许你离开燕子窝。
Quit-2140_2_1,"It seems that you have learned a lot from Nest of Swallow, this 50 Guan money is nothing to you.",,看来你已从燕子窝学到了不少本事，这50贯钱对你来说已经不算什么了。
Quit-2140_2_2,"Since you insist on this, let's follow the rules.",,既然你执意如此，那便按照规矩来办吧。
Quit-2140_2_3,"I keep my word, from now on you are no longer a member of Nest of Swallow. Whether you are rich or poor in the future has nothing to do with Nest of Swallow.",,"我也说话算数，从今往后你便不再是燕子窝的人。
无论以后你是贵是贱都与燕子窝再无关系。"
Quit-2140_3_1,"You understand the rules, but you have done a great favor to Nest of Swallow. If you really want to leave, the previous 50 Guan money can be waived!",,"规矩你是懂得，不过你帮了燕子窝很大的忙,如果真的要退出，以往的50贯钱可免！"
Quit-2140_option_2_1,Already decided!,,心意已决！
Quit-2140_option_2_2,I'll think about it.,,再考虑下。
Quit-2140_4_1,See you in the martial arts world!,,我们江湖再见！
,,,
Kill-2140_talk,Exterminate,,剿灭
Kill-2140_1_1,Do you really think you can capture all of us in Nest of Swallow with these few people?,,你凭这点人手就妄想把我们燕子窝一网打尽吗？
Kill-2140_option_1_1,Clear out Nest of Swallow! <color=#c44b0e>(Start the war directly)</color>,,清剿燕子窝！<color=#c44b0e>（直接开战）</color>
Kill-2140_option_1_2,"Nonsense, don't take it seriously.",,信口胡说，不必当真。
Kill-2140_2_1,"Of course I know you are talking nonsense, otherwise you would be dead by now.",,我当然知道你在信口胡说，否则你的小命已经没了。
Kill-2140_2_2,But here's a piece of advice for you: don't do it again!,,不过给你个忠告：下不为例！
Kill-2140_3_1,"Sorry, I've taken it seriously. I'd like to see how many times you can provoke me based on our relations.",,"不好意思，我已经当真了。
我倒想看看凭咱俩的关系，你还能激怒我几次。"
Kill-2140_4_1,"Nest of Swallow has been troubled by people for more than a day or two. Today, let's see who is stronger, the righteous or the evil!",,燕子窝被人找麻烦也不是一日两日了，今天就让你们看看究竟是道高一尺还是魔高一丈！
Kill-2140_5_1,"{PlayerName}, since you are an enemy of Nest of Swallow, our past friendship ends today!",,{PlayerName}，既然你与燕子窝为敌，往日情谊今天一刀两断！
Kill-2140_6_1,"I suppose this counts as robbing the rich to help the poor! Let's quickly find the ill-gotten wealth hidden by these guys, I'm almost broke.",,"我这也应当算是劫富济贫了！
赶紧找找这些家伙藏匿的不义之财，我快要穷死了。"
Kill-2140_7_1,Too strong! The best plan is to run!,,太强了！三十六计走为上策!
,,,
School-2140-1_name,Skill Test,,能力考验
School-2140-1_talk,Test,,考验
School-2140-1_1_1,"{PlayerName}, I will test the new disciples of Nest of Swallow in the near future to distinguish the good from the bad and find potential talents.",,{PlayerName}，近日我将对你们这些新入燕子窝的弟子进行一番考验，用来甄别优劣，从中发现可造之才。
School-2140-1_1_2,"If you are ready, come to me.",,你若是准备好了，就过来找我吧。
School-2140-1_option_1_1,Ask about the test.,,询问考验相关情况。
School-2140-1_option_1_2,Participate in the test.,,参加考验。
School-2140-1_option_1_3,Not ready yet.,,还没准备好。
School-2140-1_2_1,"I have ordered three disciples to disguise themselves and infiltrate Daliang City. Each of them carries a note, and I order you to bring the three notes to me.",,"我已命三名弟子乔装混进大梁城。
三人身上各带一张字条，我命你把三张字条取来给我。"
School-2140-1_2_2,"You must use the <color=#c44b0e>Steal technique</color> I taught you, otherwise you will absolutely not be able to get anything from them, unless...",,必须用上我教的<color=#c44b0e>暗取之术</color>，否则你是绝对无法从他们身上取得任何东西，除非……
School-2140-1_2_3,"They will wander between <color=#c44b0e>the inn, the restaurant, and the market</color>. It is indeed difficult to distinguish these people in the crowd, but I can tell you their appearances or behavioral characteristics, which may help you identify them quickly.",,他们会游走于<color=#c44b0e>客栈、酒楼、市集</color>之间，这几人混在人群当中确实难以分辨，不过我可以告知他们几人的样貌或行为特征，这样可有助于你快速甄别。
